date,s_close,adr_layer,premium,basis,night,identity_resid,twse_close,ccf_1330,contract_month,roll_day,limit_day,d_s_close,d_adr_layer,d_premium,d_basis,d_night,twse_ret,ccf_1330_ret
2026-06-08,-0.3219728353982524,0.501077078253292,4.123203143536363,0.8230499136515443,-3.6221263434318383,2.7814876679688183e-07,121.0,122.0,202606.0,False,False,-0.7372571230625258,-1.0484348698044323,9.580446860312449,-0.31117774674190657,-10.628882605103524,-8.321630602107817,-8.632808348849725
2026-06-09,0.47994310262596,1.6495470789450835,-1.5003187057165157,1.1696039763191235,3.1498667059371015,-9.21275502274721e-07,127.5,129.0,202606.0,False,False,0.8019159380242125,1.1484700006917916,-5.623521849252879,0.34655406266757915,6.771993049368939,5.232581900173969,5.579135962841551
2026-06-10,0.4943180781788457,0.9153713318131915,0.9153723383735712,0.42105325363434576,0.0,-1.0065603797682066e-06,118.5,119.0,202606.0,False,False,0.014374975552885694,-0.7341757471318919,2.415691044090087,-0.7485507226847777,-3.1498667059371015,-7.320340402329493,-8.068891125014275
2026-06-11,-1.5613474398894454,-0.36849035336206404,4.265511652499143,1.1928570865273813,-4.6340337258701965,3.172000898965521e-05,125.0,126.5,202606.0,False,False,-2.0556655180682912,-1.2838616851752556,3.3501393141255713,0.7718038328930356,-4.6340337258701965,5.340077672711525,6.111881505604553
2026-06-12,-1.7566457641217643,-1.3828135530610486,2.2805545906166196,0.3738322110607158,-3.6634133179780384,4.517430037020986e-05,133.5,134.0,202606.0,False,False,-0.19529832423231896,-1.0143231996989845,-1.9849570618825232,-0.8190248754666656,0.9706204078921581,6.578774053800315,5.759749178333654
2026-06-15,-1.3914930164820132,-0.6872647539407181,2.7613304001718273,0.7042282625412951,-3.448617607116932,2.245300438641351e-05,141.5,142.5,202606.0,False,False,0.36515274763975114,0.6955487991203305,0.4807758095552077,0.3303960514805793,0.2147957108611065,5.819823924298802,6.150219975779386
2026-06-16,-0.5350039704467194,-0.8902441308834966,-3.4129017015714047,-0.3552401604367772,2.522656294567556,1.2761203517230868e-06,141.0,140.5,202606.0,False,False,0.8564890460352937,-0.20297937694277857,-6.1742321017432324,-1.0594684229780724,5.971273901684488,-0.35398267051240623,-1.4134510934904805
2026-06-17,-2.739839080446591,-4.178712825656547,-1.6742810456815103,-1.4388737452099556,-2.5046031926087573,0.000171412633720891,140.0,138.0,202606.0,False,False,-2.2048351099998715,-3.28846869477305,1.7386206558898945,-1.0836335847731784,-5.027259487176313,-0.711746776886399,-1.795380361659582
2026-06-18,-2.770027744640673,-1.0664090293838928,4.517787450406248,1.70361871525678,-5.584373621609289,0.00017714181914829652,145.5,148.0,202607.0,True,False,-0.030188664194081838,3.112303796272654,6.192068496087758,3.1424924604667357,-3.0797704290005314,3.8533664002242984,6.995858860691047
2026-06-22,-2.5527869584056293,-0.08352569936848786,8.388552994952848,2.4692612590371414,-8.47221733954954,0.00013864522820350444,160.0,164.0,202607.0,False,True,0.21724078623504361,0.982883330015405,3.8707655445466003,0.7656425437803613,-2.8878437179402505,9.49977286222798,10.265415406008337
2026-06-23,-2.356172181367339,-0.6068564366156268,-2.3562811937905055,1.749315744751712,1.749315744751712,0.00010901242316663229,170.0,173.0,202607.0,False,False,0.19661477703829044,-0.523330737247139,-10.744834188743354,-0.7199455142854294,10.221533084301251,6.062462181643484,5.342516667358057
2026-06-24,-1.8121133350291847,-0.1407652376551316,-0.14081482789571526,1.671348097374053,0.0,4.959024058370787e-05,178.0,181.0,202607.0,False,False,0.5440588463381542,0.4660911989604952,2.21546636589479,-0.07796764737765893,-1.749315744751712,4.598511324182343,4.520543676804678
2026-06-25,-1.2750350624493798,0.6667735232607719,-1.2750523365612487,1.9418085857101517,1.9418085857101517,1.7274111868692543e-05,178.5,182.0,202607.0,False,False,0.5370782725798049,0.8075387609159035,-1.1342375086655334,0.2704604883360986,1.9418085857101517,0.28050509276086816,0.55096558109697
2026-06-26,-2.544424920738572,-2.240010682615767,-0.7318237486214821,0.30441423812280516,-1.5083242211328476,0.0001372871385632024,164.0,164.5,202607.0,False,False,-1.269389858289192,-2.906784205876539,0.5432285879397666,-1.6373943475873465,-3.4501328068429995,-8.47221733954954,-10.109611687136875
2026-06-29,-1.1897232173085843,-0.27924651801667766,4.152779416556372,0.9104766992919067,-4.43203996806613,1.4033493080045645e-05,164.0,165.5,202607.0,False,False,1.3547017034299875,1.9607641645990892,4.884603165177855,0.6060624611691015,-2.9237157469332824,0.0,0.6060624611690955
2026-06-30,-0.3183850020066537,1.4888931039628064,5.008317647188558,1.80727810596946,-3.519424812179281,2.68953529614091e-07,164.5,167.5,202607.0,False,False,0.8713382153019307,1.768139621979484,0.8555382306321855,0.8968014066775534,0.9126151558868489,0.30441423812280516,1.2012156448003435
2026-07-01,-2.22396621780432,-1.3403080377545256,-3.115594255352088,0.8836581800497944,1.775194545845032,9.167175253077531e-05,169.0,170.5,,False,False,-1.9055812157976662,-2.829201141717332,-8.123911902540646,-0.9236199259196657,5.294619358024313,2.6988144717646976,1.775194545845032
2026-07-02,-1.7600790322691042,-1.1576675719310168,-5.452851731189656,0.6024114603380876,4.295138719559926,4.543969871373399e-05,165.5,166.5,,False,False,0.4638871855352156,0.1826404658235088,-2.337257475837568,-0.2812467197117068,2.5199441737148938,-2.0927520105955875,-2.373998730307294
2026-07-06,-2.55604214814805,-2.255290041752518,-0.46966747807235026,0.30075210639553224,-1.785761740000646,0.00013917632047855122,166.0,166.5,,False,False,-0.7959631158789457,-1.0976224698215011,4.983184253117306,-0.30165935394255533,-6.0809004595605725,0.3016593539425727,0.0
2026-07-07,-0.4137610642594841,-0.4137610642594841,-1.386216643753448,0.0,0.972454989199478,5.902944858471315e-07,155.0,155.0,,False,False,2.142281083888566,1.841528977493034,-0.9165491656810978,-0.30075210639553224,2.7582167292001243,-6.856267143729666,-7.157019250125189
2026-07-08,-2.1843926903153266,-2.4916125940123406,-2.7998661121849615,-0.307219903697014,0.3081666537408114,8.686443180927483e-05,163.0,162.5,202607.0,False,False,-1.7706316260558426,-2.0778515297528566,-1.4136494684315135,-0.307219903697014,-0.6642883354586666,5.032508388751563,4.725288485054551
2026-07-09,-1.0780666699978358,-0.43908686012073705,2.386836429812599,0.6389798098770988,-2.8259337314403163,1.0441506980152226e-05,156.0,157.0,202607.0,False,False,1.1063260203174907,2.0525257338916036,5.18670254199756,0.9461997135741128,-3.134100385181128,-4.389419355722526,-3.443219642148413
2026-07-13,-0.33568326428629,-0.010479725648558369,-1.6471777872853095,0.3252035386377316,1.6366977464205412,3.1521620996732835e-07,153.5,154.0,202607.0,False,False,0.7423834057115459,0.4286071344721787,-4.0340142170979085,-0.3137762712393672,4.462631477860858,-1.6155440222285256,-1.9293202934678895
2026-07-14,-1.6578114164982676,-0.9977430133630583,1.5997676568371693,0.6600684031352093,-2.597548640326068,3.7970125840391944e-05,151.0,152.0,202607.0,False,False,-1.3221281522119777,-0.9872632877144999,3.2469454441224785,0.3348648644974777,-4.234246386746609,-1.6420730212327521,-1.3072081567352776
2026-07-15,-2.5357975847359318,-3.1400290303321903,-3.7480695332582172,-0.6042314455962586,0.6079046076382193,0.00013589528780766358,166.0,165.0,202607.0,False,True,-0.8779861682376642,-2.1422860169691322,-5.347837190095387,-1.264299848731468,3.205453247964287,9.470795154161896,8.20649530543042
2026-07-16,-1.0818935829582337,0.16035841689747743,-10.238623488606322,1.242251999855711,10.398971352404764,1.055309903463808e-05,160.0,162.0,202608.0,True,False,1.453904001777698,3.3003874472296677,-6.490553955348105,1.8464834454519696,9.791066744766546,-3.6813973122716317,-1.834913866819654
2026-07-17,-1.0199230267237076,-2.0670530134532443,-4.553868512790634,-1.0471299867295365,2.4868066578013526,8.841536037973441e-06,144.0,142.5,202608.0,False,True,0.061970556234526075,-2.2274114303507218,5.684754975815688,-2.289381986585248,-7.912164694603412,-10.536051565782628,-12.825433552367885
2026-07-20,-0.2728660688153739,-1.433420680846163,0.874373878104056,-1.160554612030789,-2.3077947282544726,1.6930425372763125e-07,130.0,128.5,202608.0,False,True,0.7470569579083337,0.6336323326070814,5.42824239089469,-0.11342462530125252,-4.794601386055826,-10.227884912041818,-10.34130953734307
2026-07-21,-1.4805209031003386,-0.37145223368452474,1.81042546142224,1.1090686694158138,-2.1819047394639726,2.704435720790599e-05,134.5,136.0,202608.0,False,False,-1.2076548342849647,1.0619684471616382,0.9360515833181839,2.269623281446603,0.12588998879050006,3.402974858631147,5.672598140077753
2026-07-22,-2.171546084100602,-1.4546971362393522,-0.743035700136471,0.7168489478612496,-0.711746776886399,8.534078351773999e-05,139.0,140.0,202608.0,False,False,-0.6910251810002632,-1.0832449025548274,-2.553461161558711,-0.3922197215545642,1.4701579625775736,3.290973408879796,2.8987536873252187
2026-07-23,-1.1113916439041882,-0.39196408050146514,-2.5659741841988977,0.7194275634027231,2.173998663640582,1.1440056850497982e-05,138.5,139.5,202608.0,False,False,1.0601544401964136,1.062733055737887,-1.8229384840624268,0.002578615541473428,2.885745440526981,-0.36036075032985443,-0.35778213478839666
2026-07-24,0.4215288143445355,0.4215288143445355,-1.5509210962650173,0.0,1.9724505347778574,-6.241683045971058e-07,128.0,128.0,202608.0,False,False,1.5329204582487237,0.8134928948460006,1.0150530879338804,-0.7194275634027231,-0.20154812886272477,-7.8840061707775995,-8.603433734180316
2026-07-27,-0.7047934961126076,0.4786522685876723,-2.304830548235141,1.1834457647002798,2.783479899344406,2.917478407638008e-06,126.0,127.5,202608.0,False,False,-1.1263223104571431,0.057123454243136806,-0.7539094519701239,1.1834457647002798,0.8110293645665485,-1.5748356968139168,-0.3913899321136329
2026-07-28,0.8328722718524466,2.145801416031727,-0.9449475156950958,1.31292914417928,3.0907537463076706,-4.81458084800046e-06,113.5,115.0,202608.0,False,True,1.5376657679650543,1.6671491474440545,1.3598830325400453,0.12948337947900024,0.30727384696326476,-10.44790700300206,-10.318423623523074
2026-07-29,1.8448825851941009,2.8157639978901914,7.533672354963823,0.9708814126960903,-4.71785602750905,-5.232956458156579e-05,102.5,103.5,202608.0,False,True,1.0120103133416543,0.6699625818584645,8.47861987065892,-0.3420477314831898,-7.8086097738167215,-10.194003834299448,-10.536051565782628
2026-07-30,1.1664899257688135,1.1664899257688135,11.109892851868977,0.0,-9.943389698818693,-1.3227281470573615e-05,110.0,110.0,202608.0,False,False,-0.6783926594252874,-1.6492740721213779,3.5762204969051545,-0.9708814126960903,-5.225533671309643,7.061756721395342,6.090875308699252
2026-07-31,-0.0940913996135163,0.5813085815462286,1.545289571012387,0.6753999811597449,-0.9639809964078977,6.9417391973525255e-09,121.0,121.82,202608.0,False,True,-1.2605813253823297,-0.5851813442225849,-9.564603280856591,0.6753999811597449,8.979408702410796,9.531017980432493,10.206417961592235
2026-08-03,1.7512858261665325,1.7512858261665325,2.595217452789053,0.0,-0.8438868645864595,-4.4762036060852495e-05,118.0,118.0,202608.0,False,False,1.8453772257800487,1.1699772446203038,1.0499278817766657,-0.6753999811597449,0.12009413182143824,-2.5105921131076356,-3.185992094267376
2026-08-04,1.597479759925393,1.597479759925393,12.006902837781121,0.0,-10.409389104263331,-3.397359239687425e-05,118.5,118.5,202608.0,False,False,-0.15380606624113957,-0.15380606624113957,9.411685384992069,0.0,-9.565502239676873,0.4228336109521105,0.4228336109521105
2026-08-05,1.204860169438109,1.204860169438109,2.0212058093472893,0.0,-0.8163310639160981,-1.4575993082299732e-05,122.0,122.0,202608.0,False,False,-0.392619590487284,-0.392619590487284,-9.985697028433831,0.0,9.593058040347234,2.9108084158070766,2.9108084158070766
2026-08-06,2.3080890048521705,2.718767200117521,1.8958197598589608,0.41067819526535027,0.8230499136515443,-0.0001024733929844146,121.5,122.0,202608.0,False,False,1.1032288354140616,1.513907030679412,-0.12538604948832854,0.41067819526535027,1.6393809775676425,-0.41067819526533594,0.0
2026-08-07,2.2769915700292693,2.2769915700292693,3.9865332927510733,0.0,-1.7094433359300067,-9.838679179718923e-05,116.0,116.0,202608.0,False,False,-0.03109743482290117,-0.4417756300882516,2.0907135328921127,-0.41067819526535027,-2.532493249581551,-4.632407167423852,-5.0430853626891965
2026-08-10,0.0394385024804595,0.4451185720419064,-1.5999424745759907,0.4056800695614469,2.045061047129084,-5.111871412277758e-10,123.0,123.5,202608.0,False,False,-2.23755306754881,-1.831872997987363,-5.586475767327064,0.4056800695614469,3.754504383059091,5.859416426605281,6.265096496166728
2026-08-11,0.4914675126791732,0.4914675126791732,-0.7355407572551964,0.0,1.22700925918144,-9.8924707048198e-07,123.0,123.0,202608.0,False,False,0.4520290101987137,0.0463489406372668,0.8644017173207943,-0.4056800695614469,-0.8180517879476441,0.0,-0.405680069561443
2026-08-12,-0.4903995172191233,-0.08471944765767636,1.1225376929573074,0.4056800695614469,-1.2072581234269248,9.828119409971414e-07,123.0,123.5,202608.0,False,False,-0.9818670298982966,-0.5761869603368496,1.8580784502125038,0.4056800695614469,-2.4342673826083647,0.0,0.4056800695614469
2026-08-13,-0.3702104126050803,0.03059172714880648,0.030591304319060018,0.4008021397538868,0.0,4.2282974643814697e-07,124.5,125.0,202608.0,False,False,0.12018910461404297,0.11531117480648284,-1.0919463886382474,-0.004877929807560133,1.2072581234269248,1.212136053234482,1.207258123426924
2026-08-14,0.9052176105971598,1.3175893289833753,1.3175955103296688,0.4123717183862156,0.0,-6.181346293376855e-06,121.0,121.5,202608.0,False,False,1.2754280232022401,1.2869976018345688,1.2870042060106088,0.011569578632328825,0.0,-2.8515170308021234,-2.8399474521698003
2026-08-17,0.7749483482839915,1.1856265435493418,2.407641555322727,0.41067819526535027,-1.2220111334775332,-3.87829585191124e-06,121.5,122.0,202608.0,False,False,-0.13026926231316827,-0.1319627854340335,1.090046044993058,-0.0016935231208653478,-1.2220111334775332,0.4123717183862156,0.41067819526535027
2026-08-18,1.3819011925593268,1.3819011925593268,-0.7412988261475952,0.0,2.123222010577412,-2.199187049001239e-05,119.0,119.0,202608.0,False,False,0.6069528442753352,0.19627464900998493,-3.148940381470322,-0.41067819526535027,3.345233144054945,-2.079076966907378,-2.4897551621727203
2026-08-19,-1.0110059909820708,-1.880576687737464,-0.1489402982459152,-0.8695706967553932,-1.731645001146093,8.611654544354863e-06,115.5,114.5,202608.0,False,False,-2.3929071835413973,-3.2624778802967906,0.5923585279016801,-0.8695706967553932,-3.8548670117235053,-2.985296314968116,-3.854867011723502
2026-08-20,-0.5865149697716111,-0.15454885531997314,-0.5865166511222679,0.43196611445163796,0.43196611445163796,1.6813506568125192e-06,115.5,116.0,202609.0,True,False,0.4244910212104597,1.7260278324174907,-0.4375763528763527,1.3015368112070311,2.163611115597731,0.0,1.3015368112070227
2026-08-21,-0.7367842930693056,-0.3085181138692107,0.11791843171473515,0.4282661792000949,-0.42643987864575394,3.3330618081084395e-06,116.5,117.0,202609.0,False,False,-0.1502693232976945,-0.15396925854923754,0.7044350828370031,-0.0036999352515430517,-0.858405993097392,0.8620743043906954,0.8583743691391434
2026-08-24,-0.6139691864342955,-0.6139691864342955,-1.8359822485952,0.0,1.2220111334775396,1.928683364793571e-06,123.5,123.5,202609.0,False,False,0.12281510663501005,-0.30545107256508486,-1.953900680309935,-0.4282661792000949,1.6484510121232936,5.8349883062276735,5.406722127027579
2026-08-25,-0.8203287294901094,-0.4211266025363637,-0.02351636488035103,0.3992021269537457,-0.39761483796394065,4.60030792792665e-06,125.0,125.5,202609.0,False,False,-0.20635954305581383,0.19284258389793185,1.8124658837148488,0.3992021269537457,-1.6196259714414802,1.207258123426924,1.6064602503806622
