rank,rank_sharpe,ma_window,entry_z,exit_z,zscore_valid_rows,sharpe_ratio,daily_return_count,daily_return_mean,daily_return_std,return_over_max_dd,sharpe_rank_eligible,trade_count,winning_trades,losing_trades,win_rate,gross_pnl_twd,net_pnl_twd,return_pct,max_drawdown_twd,max_drawdown_pct,profit_factor,avg_trade_pnl_twd,exposure_minutes,exposure_ratio,total_fee_twd,start,end,rank_net_pnl,rank_return_over_max_dd
49,49,500,2.5,0.0,1685,2.921837530573066,35,0.0003105479923370006,0.00168722473295005,2.163659259415082,False,1,1,0,1.0,22803.035160295796,21756.334401505723,0.010878167200752882,-10076.67984189745,-0.005027671133251203,,21756.334401505723,1430,0.02349461923930009,1046.700758790074,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,47,37
50,50,500,2.5,0.5,1685,2.921837530573066,35,0.0003105479923370006,0.00168722473295005,2.163659259415082,False,1,1,0,1.0,22803.035160295796,21756.334401505723,0.010878167200752882,-10076.67984189745,-0.005027671133251203,,21756.334401505723,1430,0.02349461923930009,1046.700758790074,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,47,37
51,51,750,2.5,0.0,1435,2.921837530573066,35,0.0003105479923370006,0.00168722473295005,2.163659259415082,False,1,1,0,1.0,22803.035160295796,21756.334401505723,0.010878167200752882,-10076.67984189745,-0.005027671133251203,,21756.334401505723,1430,0.02349461923930009,1046.700758790074,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,47,37
52,52,750,2.5,0.5,1435,2.921837530573066,35,0.0003105479923370006,0.00168722473295005,2.163659259415082,False,1,1,0,1.0,22803.035160295796,21756.334401505723,0.010878167200752882,-10076.67984189745,-0.005027671133251203,,21756.334401505723,1430,0.02349461923930009,1046.700758790074,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,47,37
53,53,750,2.5,1.0,1435,2.921837530573066,35,0.0003105479923370006,0.00168722473295005,2.163659259415082,False,1,1,0,1.0,22803.035160295796,21756.334401505723,0.010878167200752882,-10076.67984189745,-0.005027671133251203,,21756.334401505723,1430,0.02349461923930009,1046.700758790074,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,47,37
54,54,1000,2.5,0.0,1185,2.921837530573066,35,0.0003105479923370006,0.00168722473295005,2.163659259415082,False,1,1,0,1.0,22803.035160295796,21756.334401505723,0.010878167200752882,-10076.67984189745,-0.005027671133251203,,21756.334401505723,1430,0.02349461923930009,1046.700758790074,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,47,37
55,55,1000,2.5,0.5,1185,2.921837530573066,35,0.0003105479923370006,0.00168722473295005,2.163659259415082,False,1,1,0,1.0,22803.035160295796,21756.334401505723,0.010878167200752882,-10076.67984189745,-0.005027671133251203,,21756.334401505723,1430,0.02349461923930009,1046.700758790074,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,47,37
56,56,1000,2.5,1.0,1185,2.921837530573066,35,0.0003105479923370006,0.00168722473295005,2.163659259415082,False,1,1,0,1.0,22803.035160295796,21756.334401505723,0.010878167200752882,-10076.67984189745,-0.005027671133251203,,21756.334401505723,1430,0.02349461923930009,1046.700758790074,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,47,37
57,57,1000,2.0,1.0,1185,2.6032840064341207,35,0.0005516446065018744,0.0033638614241553273,1.548275701887091,False,3,3,0,1.0,41932.53419484683,38587.834959668115,0.019293917479834055,-25240.73008499411,-0.012461551554621683,,12862.611653222704,6385,0.1049042963936581,3344.6992351787053,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,36,54
58,58,1250,3.0,0.0,935,,35,0.0,0.0,,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,58,58
59,59,1250,3.0,0.5,935,,35,0.0,0.0,,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,58,58
60,60,1250,3.0,1.0,935,,35,0.0,0.0,,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,58,58
