rank,rank_sharpe,ma_window,entry_z,exit_z,zscore_valid_rows,sharpe_ratio,daily_return_count,daily_return_mean,daily_return_std,return_over_max_dd,sharpe_rank_eligible,trade_count,winning_trades,losing_trades,win_rate,gross_pnl_twd,net_pnl_twd,return_pct,max_drawdown_twd,max_drawdown_pct,profit_factor,avg_trade_pnl_twd,exposure_minutes,exposure_ratio,total_fee_twd,start,end,rank_net_pnl,rank_return_over_max_dd
21,21,296,2.5,0.5,1624,4.939846805350904,52,7.672497627930549e-05,0.00024656052859269056,3.7972019252311116,True,11,9,2,0.8181818181818182,11188.684409263498,11188.684409263498,0.003995958717594123,-2948.880679716356,-0.001052342961021467,40.5722791880672,1017.1531281148635,3503,0.02889024510935902,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,26,11
22,22,20,3.0,0.0,1900,4.746904033543056,52,4.083604080187606e-05,0.00013656312543096715,2.789238374647388,True,10,7,3,0.7,5950.589288170859,5950.589288170859,0.002125210460061041,-2135.1900315564126,-0.0007619321745240608,21.31418340446518,595.0589288170859,415,0.00342262395671824,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,36,19
23,23,37,2.5,0.5,1883,4.7378622389400125,52,8.691344317623972e-05,0.00029120900267136563,3.7975992436303567,True,24,16,8,0.6666666666666666,12676.605387643922,12676.605387643922,0.004527359067015683,-3350.4834922198206,-0.0011921634634326776,3.9352957862912477,528.1918911518301,1275,0.010515290469435556,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,20,10
24,24,74,3.0,0.5,1846,4.679681022406301,52,6.759350015665581e-05,0.00022929202755827036,2.6785347214687514,True,11,9,2,0.8181818181818182,9854.831118229331,9854.831118229331,0.003519582542224754,-3686.9749838318676,-0.001313995489405051,13.570266292375145,895.8937380208482,3620,0.029855177646554282,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,28,20
25,25,296,1.5,0.5,1624,4.673889807360401,52,0.00010526417275567537,0.00035752168051271624,2.309090324886698,True,34,26,8,0.7647058823529411,15358.501439960693,15358.501439960693,0.005485179085700241,-6687.990329736844,-0.002375471858585431,3.1810927553278794,451.7206305870792,6658,0.054910434467060336,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,15,27
26,26,37,2.5,0.0,1883,3.9523821654847713,52,6.895406043086258e-05,0.0002769498820959366,2.1125898892823214,True,24,15,9,0.625,10051.89005553447,10051.89005553447,0.0035899607341194394,-4774.56529817218,-0.0016993173887332213,2.8714770910830705,418.82875231393626,1005,0.008288523075908025,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,27,29
27,27,20,2.0,0.0,1900,3.9106031388637588,52,9.086813144024794e-05,0.00036886557293851956,2.2414784127502374,True,49,30,19,0.6122448979591837,13251.348440749354,13251.348440749354,0.004732624443124847,-5940.95061554946,-0.002111385242973648,2.1266323536347924,270.43568246427253,2466,0.02033780886088477,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,19,28
28,28,74,2.5,0.0,1846,3.840825909355359,52,8.690998597964662e-05,0.00035920744357119047,2.0052050546027482,True,23,16,7,0.6956521739130435,12672.931065774155,12672.931065774155,0.00452604680920502,-6349.834668753669,-0.00225714911241418,3.527228669455299,550.9970028597459,1152,0.009500874212384125,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,21,31
29,29,74,1.5,0.0,1846,3.3919072747825005,52,9.62551102252928e-05,0.0004504847511049343,2.472768565943987,True,61,37,24,0.6065573770491803,14034.645242153465,14034.645242153465,0.005012373300769167,-5703.126080559567,-0.0020270288816356245,1.9166783066726112,230.07615151071255,9500,0.07834922310559826,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,18,24
30,30,74,2.0,0.0,1846,3.307152863461195,52,7.785209158843773e-05,0.0003736941385412557,1.6104061134879042,True,34,22,12,0.6470588235294118,11347.789205833831,11347.789205833831,0.0040527818592263586,-7078.281975272112,-0.0025166210096213715,2.127851758354895,333.75850605393623,4223,0.0348282914920991,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,25,34
