timestamp,qff_close,qff_close_filled,qff_volume,tsm_close,usdttwd_close,tsm_twd_fair,us_staleness_minutes,spread,close_allowed,friday_night_close_only,weekend_session_close_only,friday_session_end_force_close,entry_allowed
2026-06-16 12:45:00+08:00,30875.0,30875.0,1.0,30818.25,5.0,30818.25,0.0,-0.18397474602164743,True,False,False,False,True
2026-06-16 12:58:00+08:00,30869.0,30869.0,10.0,30814.25,5.0,30814.25,0.0,-0.17751982912703204,True,False,False,False,True
2026-06-16 13:28:00+08:00,30893.0,30893.0,21.0,30832.5,5.0,30832.5,0.0,-0.19602919376918776,True,False,False,False,True
2026-06-16 13:35:00+08:00,30863.0,30863.0,5.0,30810.0,5.0,30810.0,0.0,-0.17187423994292478,True,False,False,False,True
2026-06-17 08:46:00+08:00,30497.0,30497.0,1.0,30383.5,5.0,30383.5,0.0,-0.3728615895073135,True,False,False,False,True
2026-06-17 09:01:00+08:00,30448.0,30448.0,2.0,30378.25,5.0,30378.25,0.0,-0.22934177267216047,True,False,False,False,True
2026-06-17 09:05:00+08:00,30484.0,30484.0,3.0,30406.25,5.0,30406.25,0.0,-0.25537750296640266,True,False,False,False,True
2026-06-17 09:23:00+08:00,30500.0,30500.0,1.0,30418.75,5.0,30418.75,0.0,-0.2667487432030368,True,False,False,False,True
2026-06-17 09:26:00+08:00,30514.0,30514.0,1.0,30418.5,5.0,30418.5,0.0,-0.31346161736347594,True,False,False,False,True
2026-06-17 09:28:00+08:00,30510.0,30510.0,1.0,30420.5,5.0,30420.5,0.0,-0.2937773364735231,True,False,False,False,True
2026-06-17 09:30:00+08:00,30510.0,30510.0,1.0,30416.75,5.0,30416.75,0.0,-0.3061052821625969,True,False,False,False,True
2026-06-17 10:02:00+08:00,30528.0,30528.0,2.0,30446.5,5.0,30446.5,0.0,-0.2673248653125487,True,False,False,False,True
2026-06-17 10:03:00+08:00,30542.0,30542.0,1.0,30443.0,5.0,30443.0,0.0,-0.32467000081987374,True,False,False,False,True
2026-06-17 10:24:00+08:00,30542.0,30542.0,1.0,30459.0,5.0,30459.0,0.0,-0.2721266864477631,True,False,False,False,True
2026-06-17 10:29:00+08:00,30542.0,30542.0,2.0,30451.5,5.0,30451.5,0.0,-0.2967529326895489,True,False,False,False,True
2026-06-17 10:39:00+08:00,30524.0,30524.0,1.0,30435.25,5.0,30435.25,0.0,-0.2911781230904251,True,False,False,False,True
2026-06-17 11:08:00+08:00,30542.0,30542.0,1.0,30450.25,5.0,30450.25,0.0,-0.3008578958802143,True,False,False,False,True
2026-06-17 11:16:00+08:00,30517.0,30517.0,1.0,30427.0,5.0,30427.0,0.0,-0.29535311105276973,True,False,False,False,True
2026-06-17 11:41:00+08:00,30511.0,30511.0,1.0,30446.25,5.0,30446.25,0.0,-0.21244396687842712,True,False,False,False,True
2026-06-17 11:48:00+08:00,30528.0,30528.0,2.0,30463.0,5.0,30463.0,0.0,-0.21314620189864078,True,False,False,False,True
2026-06-17 11:55:00+08:00,30531.0,30531.0,1.0,30465.75,5.0,30465.75,0.0,-0.21394582498247858,True,False,False,False,True
2026-06-17 12:05:00+08:00,30531.0,30531.0,1.0,30468.5,5.0,30468.5,0.0,-0.2049197124566595,True,False,False,False,True
2026-06-17 12:07:00+08:00,30531.0,30531.0,2.0,30468.75,5.0,30468.75,0.0,-0.2040991971278571,True,False,False,False,True
2026-06-17 12:08:00+08:00,30528.0,30528.0,5.0,30467.25,5.0,30467.25,0.0,-0.1991958390202516,True,False,False,False,True
2026-06-17 12:09:00+08:00,30524.0,30524.0,2.0,30465.25,5.0,30465.25,0.0,-0.19265690265087698,True,False,False,False,True
2026-06-17 12:10:00+08:00,30530.0,30530.0,2.0,30463.75,5.0,30463.75,0.0,-0.2172353724766882,True,False,False,False,True
2026-06-17 12:14:00+08:00,30525.0,30525.0,2.0,30464.5,5.0,30464.5,0.0,-0.19839480566326992,True,False,False,False,True
2026-06-17 12:16:00+08:00,30535.0,30535.0,1.0,30469.0,5.0,30469.0,0.0,-0.2163792538194217,True,False,False,False,True
2026-06-17 12:20:00+08:00,30543.0,30543.0,2.0,30476.25,5.0,30476.25,0.0,-0.21878341670866164,True,False,False,False,True
2026-06-17 12:21:00+08:00,30542.0,30542.0,1.0,30476.75,5.0,30476.75,0.0,-0.2138686879033084,True,False,False,False,True
2026-06-17 12:22:00+08:00,30540.0,30540.0,1.0,30477.75,5.0,30477.75,0.0,-0.20403898865494055,True,False,False,False,True
2026-06-17 12:35:00+08:00,30524.0,30524.0,1.0,30466.0,5.0,30466.0,0.0,-0.19019511395310706,True,False,False,False,True
2026-06-17 12:41:00+08:00,30522.0,30522.0,2.0,30454.75,5.0,30454.75,0.0,-0.22057587523113317,True,False,False,False,True
2026-06-17 12:48:00+08:00,30550.0,30550.0,1.0,30478.5,5.0,30478.5,0.0,-0.2343167536478858,True,False,False,False,True
2026-06-17 12:51:00+08:00,30577.0,30577.0,3.0,30482.5,5.0,30482.5,0.0,-0.3095341429261622,True,False,False,False,True
2026-06-17 12:55:00+08:00,30542.0,30542.0,4.0,30482.75,5.0,30482.75,0.0,-0.19418350751129665,True,False,False,False,True
2026-06-17 12:59:00+08:00,30551.0,30551.0,1.0,30486.75,5.0,30486.75,0.0,-0.21052545351032764,True,False,False,False,True
2026-06-17 13:00:00+08:00,30550.0,30550.0,2.0,30483.75,5.0,30483.75,0.0,-0.217093001822762,True,False,False,False,True
2026-06-17 13:08:00+08:00,30566.0,30566.0,2.0,30490.25,5.0,30490.25,0.0,-0.2481318456341488,True,False,False,False,True
2026-06-17 13:09:00+08:00,30556.0,30556.0,1.0,30487.25,5.0,30487.25,0.0,-0.2252501300307569,True,False,False,False,True
2026-06-17 13:16:00+08:00,30555.0,30555.0,1.0,30489.0,5.0,30489.0,0.0,-0.21623746805582858,True,False,False,False,True
2026-06-17 13:21:00+08:00,30574.0,30574.0,2.0,30499.5,5.0,30499.5,0.0,-0.24396833323782,True,False,False,False,True
2026-06-18 08:46:00+08:00,30406.0,30406.0,1.0,30406.0,5.0,30406.0,0.0,0.0,True,False,True,False,False
2026-06-18 08:48:00+08:00,30415.0,30415.0,1.0,30400.25,5.0,30400.25,0.0,-0.04850757005849684,True,False,True,False,False
2026-06-18 08:51:00+08:00,30399.0,30399.0,2.0,30375.0,5.0,30375.0,0.0,-0.07898114325204858,True,False,True,False,False
2026-06-18 08:52:00+08:00,30400.0,30400.0,2.0,30362.75,5.0,30362.75,0.0,-0.12260801231017358,True,False,True,False,False
2026-06-18 08:53:00+08:00,30400.0,30400.0,4.0,30384.25,5.0,30384.25,0.0,-0.05182263497534312,True,False,True,False,False
2026-06-18 08:58:00+08:00,30400.0,30400.0,1.0,30372.5,5.0,30372.5,0.0,-0.09050146036447407,True,False,True,False,False
2026-06-18 09:01:00+08:00,30440.0,30440.0,2.0,30386.75,5.0,30386.75,0.0,-0.17508744096963919,True,False,True,False,False
2026-06-18 09:13:00+08:00,30455.0,30455.0,8.0,30434.5,5.0,30434.5,0.0,-0.06733509061496647,True,False,True,False,False
2026-06-18 09:17:00+08:00,30450.0,30450.0,1.0,30410.5,5.0,30410.5,0.0,-0.1298050459657742,True,False,True,False,False
2026-06-18 09:26:00+08:00,30500.0,30500.0,1.0,30424.25,5.0,30424.25,0.0,-0.24866945428134116,True,False,True,False,False
2026-06-18 09:31:00+08:00,30476.0,30476.0,1.0,30412.0,5.0,30412.0,0.0,-0.210222047037183,True,False,True,False,False
2026-06-18 09:32:00+08:00,30470.0,30470.0,2.0,30412.25,5.0,30412.25,0.0,-0.18971046569402414,True,False,True,False,False
2026-06-18 09:46:00+08:00,30440.0,30440.0,1.0,30386.75,5.0,30386.75,0.0,-0.17508744096963919,True,False,True,False,False
2026-06-18 09:51:00+08:00,30468.0,30468.0,2.0,30380.0,5.0,30380.0,0.0,-0.28924533263213253,True,False,True,False,False
2026-06-18 09:57:00+08:00,30433.0,30433.0,3.0,30372.5,5.0,30372.5,0.0,-0.19899515668812856,True,False,True,False,False
2026-06-18 10:05:00+08:00,30425.0,30425.0,4.0,30409.0,5.0,30409.0,0.0,-0.052602163263964226,True,False,True,False,False
2026-06-18 10:06:00+08:00,30425.0,30425.0,2.0,30407.25,5.0,30407.25,0.0,-0.05835720362143436,True,False,True,False,False
2026-06-18 10:29:00+08:00,30447.0,30447.0,1.0,30403.75,5.0,30403.75,0.0,-0.1421510827721926,True,False,True,False,False
2026-06-18 10:30:00+08:00,30445.0,30445.0,2.0,30393.0,5.0,30393.0,0.0,-0.17094579045990993,True,False,True,False,False
2026-06-18 10:51:00+08:00,30411.0,30411.0,1.0,30407.25,5.0,30407.25,0.0,-0.012331824740106795,True,False,True,False,False
2026-06-18 11:16:00+08:00,30412.0,30412.0,1.0,30380.75,5.0,30380.75,0.0,-0.10280831184639616,True,False,True,False,False
2026-06-18 11:22:00+08:00,30401.0,30401.0,20.0,30402.5,5.0,30402.5,0.0,0.004933926500941558,True,False,True,False,False
2026-06-18 11:32:00+08:00,30453.0,30453.0,8.0,30413.25,5.0,30413.25,0.0,-0.13061425666933646,True,False,True,False,False
2026-06-18 11:35:00+08:00,30445.0,30445.0,4.0,30394.75,5.0,30394.75,0.0,-0.16518805550647397,True,False,True,False,False
2026-06-18 11:41:00+08:00,30430.0,30430.0,6.0,30374.0,5.0,30374.0,0.0,-0.18419840799947373,True,False,True,False,False
2026-06-18 11:42:00+08:00,30421.0,30421.0,18.0,30372.75,5.0,30372.75,0.0,-0.15873342243240465,True,False,True,False,False
