rank,rank_sharpe,ma_window,entry_z,exit_z,zscore_valid_rows,sharpe_ratio,daily_return_count,daily_return_mean,daily_return_std,return_over_max_dd,sharpe_rank_eligible,trade_count,winning_trades,losing_trades,win_rate,gross_pnl_twd,net_pnl_twd,return_pct,max_drawdown_twd,max_drawdown_pct,profit_factor,avg_trade_pnl_twd,exposure_minutes,exposure_ratio,total_fee_twd,start,end,rank_net_pnl,rank_return_over_max_dd
37,37,1250,2.0,0.5,2184,6.403939389588196,35,0.0015416423823705909,0.003821524945393354,3.1700518892957277,False,5,5,0,1.0,115938.42885677578,110270.81967142696,0.05513540983571345,-35214.91459650919,-0.01739258906830152,,22054.163934285392,26040,0.4278320874065555,5667.609185348809,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,29,38
38,38,1250,2.0,0.0,2184,6.17802447452483,35,0.0013044123566293539,0.0033517031701170825,2.672567306496782,False,5,5,0,1.0,98619.1688389052,92965.72983855191,0.046482864919275974,-35214.91459650919,-0.01739258906830152,,18593.14596771038,18695,0.307155179495605,5653.439000353277,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,34,46
39,39,1250,1.5,1.0,2184,5.613300486941539,35,0.0015737325777087545,0.004450542108434281,3.241354793745286,False,5,5,0,1.0,118157.04139742319,112451.98167111842,0.05622599083555932,-35016.78266527527,-0.017346447523750374,,22490.396334223686,37435,0.6150497001560832,5705.059726304769,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,28,37
40,40,1000,1.5,1.0,2184,5.5244467311376315,35,0.0017835370720005786,0.005124997064391393,3.682678071582972,False,6,6,0,1.0,134521.97595943187,127762.76383116032,0.06388138191558025,-35016.78266527527,-0.017346447523750374,,21293.793971860054,43405,0.713135628029245,6759.212128271574,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,24,31
41,41,1250,2.0,1.0,2184,5.4455323577773775,35,0.0015177516198663428,0.004424463660450015,3.1143081945681046,False,4,4,0,1.0,112973.3657714544,108331.76532033425,0.05416588266016706,-35214.91459650919,-0.01739258906830152,,27082.941330083562,30175,0.4957693255565596,4641.600451120139,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,30,39
42,42,1000,2.0,1.0,2184,5.344692607431832,35,0.0017203902711166912,0.005109807223360851,3.5382701350110524,False,5,5,0,1.0,128761.235611051,123079.35694178188,0.06153967847089097,-35214.91459650919,-0.01739258906830152,,24615.871388356376,40415,0.6640105150743448,5681.878669269132,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,25,32
43,43,500,3.0,1.0,2184,4.657242729054232,35,0.0004012864337777319,0.001367810316163796,2.369348554975174,False,1,1,0,1.0,29233.564352379035,28218.25596129094,0.014109127980645514,-12071.420258517144,-0.0059548553761830745,,28218.25596129094,2815,0.0462498973137271,1015.3083910880947,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,49,51
44,44,1250,2.5,1.0,2184,4.275877587892872,35,0.0009346377382649969,0.0034699108717052636,1.89891886378004,False,2,2,0,1.0,68638.07142568802,66054.23094354443,0.03302711547177227,-35214.91459650919,-0.01739258906830152,,33027.11547177222,18700,0.30723732851392427,2583.840482143578,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,42,52
45,45,1000,2.5,1.0,2184,3.6424478278102925,35,0.0008079062161777704,0.0035210150399676153,1.6347734368248605,False,2,2,0,1.0,59228.60343336401,56906.009066642204,0.02845300453332113,-35267.763274410274,-0.01740486106049288,,28453.004533321102,18500,0.303951367781155,2322.594366721807,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,44,53
46,46,1250,2.5,0.5,2184,3.5643989177796556,35,0.0007493040822215612,0.003337121860353395,1.5161155793367977,False,2,2,0,1.0,55307.52362200414,52738.35050290964,0.026369175251454813,-35214.91459650919,-0.01739258906830152,,26369.17525145482,17355,0.2851392425860511,2569.1731190944993,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,46,55
