rank,rank_sharpe,ma_window,entry_z,exit_z,zscore_valid_rows,sharpe_ratio,daily_return_count,daily_return_mean,daily_return_std,return_over_max_dd,sharpe_rank_eligible,trade_count,winning_trades,losing_trades,win_rate,gross_pnl_twd,net_pnl_twd,return_pct,max_drawdown_twd,max_drawdown_pct,profit_factor,avg_trade_pnl_twd,exposure_minutes,exposure_ratio,total_fee_twd,start,end,rank_net_pnl,rank_return_over_max_dd
31,31,66,1.5,1.0,4877,3.3412269714039096,90,0.0008762493706383428,0.004163149539425279,3.4449718503806634,True,73,49,24,0.6712328767123288,294360.20507362456,162369.0752539271,0.08118453762696358,-49368.099010208156,-0.023566096082321495,1.752865929609578,2224.2339075880423,76825,0.48578835878465965,131991.1298196974,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,27,27
32,32,17,1.5,1.0,4926,3.3372309356623373,90,0.0009732303066523395,0.004629452518152768,3.380358956134986,True,198,124,74,0.6262626262626263,536489.2290557357,180916.76365839376,0.09045838182919683,-54658.00213847635,-0.026759992948389294,1.488283466243152,913.7210285777462,68130,0.43080717063454427,355572.465397342,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,19,28
33,33,133,1.5,0.5,4810,3.300673048052051,90,0.0009126240686889103,0.004389243571400304,2.9003651420710344,True,50,34,16,0.68,259743.79505082325,169267.40698929707,0.08463370349464845,-60876.56200180203,-0.02918036155758475,2.516309658973074,3385.3481397859414,68585,0.433684277087483,90476.38806152617,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,24,31
34,34,133,1.5,1.0,4810,3.290082425339071,90,0.0009426488496444427,0.004548240634846617,2.6396522194922762,True,46,33,13,0.717391304347826,258418.54298107227,174995.7914222345,0.08749789571111719,-68789.40918641328,-0.033147509003268225,2.458403507334304,3804.256335265967,74875,0.47345790255777925,83422.75155883768,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,21,35
35,35,17,3.0,1.0,4926,2.960223416599911,90,0.00039356217184605385,0.0021105183338015407,2.0847394465884976,True,35,19,16,0.5428571428571428,134799.98461944773,71686.66586276182,0.03584333293138095,-34704.02536662761,-0.017193195528599787,2.1696625683730817,2048.1904532217663,13755,0.08697714123114864,63113.31875668591,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,46,38
36,36,17,2.0,1.0,4926,2.8976572731990773,90,0.0007128737871705686,0.0039054033915084043,3.1545986864499063,True,144,91,53,0.6319444444444444,392172.9918208155,131030.25919407883,0.06551512959703942,-42759.403289637296,-0.020768134431314384,1.4426879635655279,909.9323555144363,52705,0.33327010022447756,261142.73262673663,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,30,29
37,37,17,2.5,0.0,4926,2.5250599499977775,90,0.0004423715160946652,0.0027810944101017195,1.5427186991611979,True,95,58,37,0.6105263157894737,252051.69158097272,80499.51093677717,0.040249755468388555,-52938.16144465376,-0.026090145591852243,1.425474627818033,847.363273018707,20585,0.13016535457965792,171552.18064419553,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,43,42
38,38,17,3.0,0.5,4926,2.4737634460919806,90,0.00029083980125837154,0.0018663622506947413,1.4855363087730429,True,36,22,14,0.6111111111111112,117677.17959982975,52716.82884220202,0.026358414421100984,-35868.89810762182,-0.01774336599209166,1.7888803311194181,1464.3563567278338,10620,0.0671535616048563,64960.35075762774,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,47,44
39,39,17,2.5,0.5,4926,2.3407757752524265,90,0.0004022052924283259,0.002727647451780225,1.3715688429409416,True,91,56,35,0.6153846153846154,237507.43673062453,73022.28608085588,0.036511143040427935,-53903.407337098615,-0.02661998573993567,1.3828703205149728,802.4427041852294,25750,0.162825255303677,164485.15064976865,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,45,46
40,40,17,2.5,1.0,4926,2.3172469257612853,90,0.0004619167466712895,0.003164402095922736,1.7855663404853996,True,83,51,32,0.6144578313253012,233216.13537220395,83950.6390545746,0.041975319527287266,-47540.5284910209,-0.02350812656777369,1.45599084347681,1011.4534825852361,32500,0.20550760378133992,149265.49631762935,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,42,40
41,41,17,2.0,0.5,4926,2.202840050488584,90,0.0004874201248000951,0.0035125358301246333,1.7800220701172298,True,173,109,64,0.630057803468208,401899.9937021595,88519.84842821531,0.04425992421410768,-50951.67503025895,-0.024864817665543205,1.272580358744049,511.6754244405509,46625,0.29482437004015305,313380.14527394425,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,39,41
42,42,17,3.0,0.0,4926,2.170536064600064,90,0.0002620511666319985,0.0019165465038528116,1.3040993275114507,True,36,20,16,0.5555555555555556,112334.70572207711,47389.30874540154,0.023694654372700723,-36741.76209482155,-0.018169363232412732,1.6467432207298056,1316.369687372265,8360,0.0528628790034462,64945.39697667557,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,48,47
43,43,17,1.5,0.5,4926,2.0731446227692887,90,0.0006297817769662823,0.004822372574858879,1.4412085276169597,True,235,144,91,0.6127659574468085,537408.6521313427,114415.55676914172,0.057207778384570966,-81518.50068245037,-0.03969431021835827,1.2666940812447205,486.87470965592223,59570,0.3766796294539821,422993.095362201,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,36,45
44,44,17,2.0,0.0,4926,1.818681077217984,90,0.00041476316539788496,0.0036202945168749656,1.5271280494359405,True,188,117,71,0.6223404255319149,415687.94676465786,74841.92496971795,0.037420962484859044,-50274.58336601616,-0.02450414194060599,1.2141361184414756,398.0953455836061,38750,0.24502829681621296,340846.0217949399,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,44,43
45,45,17,1.5,0.0,4926,1.5075787341763411,90,0.00048683102333924895,0.005126235024681927,1.1302638936127432,True,265,166,99,0.6264150943396226,563616.240898313,87118.79099595998,0.04355939549798006,-79027.20843497152,-0.03853913740334397,1.1811659641247927,328.75015470173577,51385,0.32492332985551237,476497.449902353,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,40,48
46,46,133,3.0,0.0,4810,5.000651181402615,90,0.0007790462948881317,0.002473073223438262,7.1119185756929895,False,14,14,0,1.0,170228.0729535049,144623.04352733516,0.07231152176366747,-21873.824579454493,-0.010167653213974176,,10330.217394809655,15050,0.09516582882797432,25605.029426169735,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,29,1
47,47,133,3.0,1.0,4810,3.431497672003504,90,0.0006898598026478508,0.0031913717888212754,2.133140264405914,False,14,12,2,0.8571428571428571,152698.0617876178,127105.1014496914,0.06355255072484561,-61114.16955878353,-0.02979295444622119,4.9890918733474985,9078.9358178351,27760,0.1755351101836922,25592.960337926408,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,33,37
48,48,133,3.0,0.5,4810,3.4108620266336165,90,0.0006479527865966086,0.0030156398961782085,1.999148836644719,False,14,13,1,0.9285714285714286,144806.44669469554,119204.73063674243,0.059602365318371216,-61114.16955878353,-0.029813870896378648,5.884413453151909,8514.623616910174,24805,0.1568497265168042,25601.716057953076,2026-03-12 00:10:00+08:00,2026-06-29 19:55:00+08:00,35,39
