rank,rank_sharpe,ma_window,entry_z,exit_z,zscore_valid_rows,sharpe_ratio,daily_return_count,daily_return_mean,daily_return_std,return_over_max_dd,sharpe_rank_eligible,trade_count,winning_trades,losing_trades,win_rate,gross_pnl_twd,net_pnl_twd,return_pct,max_drawdown_twd,max_drawdown_pct,profit_factor,avg_trade_pnl_twd,exposure_minutes,exposure_ratio,total_fee_twd,total_crossing_cost_twd,start,end,rank_net_pnl,rank_return_over_max_dd
69,69,390,1.0,0.5,10031,3.4054309949875075,32,0.0010783426946059937,0.005026723376095655,1.4100573403554835,True,49,32,17,0.6530612244897959,340782.0386429591,69371.645874786,0.03468582293739298,-50165.348815676756,-0.024598874063269292,1.8251806140263247,1415.7478749956326,37752,0.7228168259013192,271410.3927681731,211903.86374191596,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,85,85
70,70,390,1.5,-0.25,10031,3.3899423608358727,32,0.0010974529914552847,0.0051391806383255904,1.8585088761887258,True,44,26,18,0.5909090909090909,316238.9679713612,70599.52195351094,0.03529976097675552,-38585.83682526462,-0.01899359288998679,2.258480011209706,1604.5345898525213,21400,0.4097340557927588,245639.44601785022,191521.82023506702,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,84,80
71,71,390,0.75,0.25,10031,2.5763103106727914,32,0.0008386969432931934,0.005167817389336971,1.0172455870538832,True,65,43,22,0.6615384615384615,419339.42991862335,53532.68773943625,0.02676634386971814,-53527.539929387625,-0.026312568184481425,1.4302818597536273,823.5798113759423,47674,0.9127879147599992,365806.7421791872,285153.74486773484,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,87,89
72,72,390,1.0,0.25,10031,1.8511783035840457,32,0.0005808529737923243,0.004981019431693127,0.6961975977874962,True,52,32,20,0.6153846153846154,326251.32850119355,36729.23020461034,0.018364615102305193,-53527.53992938786,-0.02637845226795901,1.3304637860361412,706.3313500886604,38303,0.7333665205154225,289522.0982965832,225813.87773259083,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,96,96
73,73,390,1.0,0.0,10031,1.1353114827367983,32,0.0003404976990840636,0.004761013593879005,0.41334330959348076,True,59,36,23,0.6101694915254238,351000.0891327487,21197.431425432333,0.010598715712716105,-52058.382169795455,-0.025641435259082437,1.1842203203663415,359.2784987361412,38970,0.746137203469337,329802.65770731645,257223.8166299199,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,98,97
74,74,390,0.75,0.0,10031,1.1126280409724505,32,0.0003485078661630038,0.004972363322847018,0.33203554013652725,True,73,41,32,0.5616438356164384,433187.31800051115,21652.294848411195,0.010826147424205556,-66527.02487186645,-0.03260538742254528,1.1568561705381926,296.60677874535884,48309,0.9249459112753451,411535.0231520999,320777.638400736,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,97,98
75,75,390,1.0,-0.25,10031,0.8738291447718705,32,0.0002798712059675114,0.0050843093152569425,0.26105616232507034,True,69,40,29,0.5797101449275363,401041.56721734,17182.125507782934,0.008591062753891456,-66580.00710850745,-0.03290886787492785,1.129373563249536,249.01631170699903,37075,0.709854678435352,383859.44170955714,299309.2237056465,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,99,99
76,76,390,0.75,-0.25,10031,0.04857162413148204,32,1.7025078991067533e-05,0.005564251869321307,0.001564325346642016,True,89,49,40,0.550561797752809,500188.0210157553,132.40909551029654,6.620454775507096e-05,-85748.82969016698,-0.04232146969758291,1.0007188720514326,1.4877426461831071,46577,0.891784257787819,500055.6119202451,389579.70605599636,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,100,100
77,77,2500,2.0,-0.25,10031,6.851225571587297,32,0.0015844785498003548,0.0036712872667978205,2.4027107242417647,False,6,6,0,1.0,137016.5641404845,103500.44878801444,0.05175022439400712,-45263.77429921017,-0.021538266705134968,,17250.074798002406,13221,0.2531352313848628,33516.115352470064,26336.191221642286,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,61,63
78,78,3900,2.0,0.0,10031,6.670001353031197,32,0.0019249978530940619,0.004581467370742509,2.915341523316163,False,6,6,0,1.0,159340.1904312002,126261.10993183698,0.06313055496591842,-45263.77429921017,-0.02165460014239026,,21043.51832197283,20091,0.38467135116506157,33079.080499363256,25948.245378646556,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,44,49
79,79,3900,2.0,-0.25,10031,6.154712620301395,32,0.0018591756154705992,0.004795268236478385,2.8050626197919533,False,6,6,0,1.0,154741.38180197845,121730.49256309644,0.06086524628154817,-45263.77429921017,-0.021698355627462765,,20288.41542718274,18630,0.3566983859541634,33010.889238882024,25887.15441600801,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,48,53
80,80,2500,2.0,0.25,10031,5.966941346031745,32,0.0014201311579649933,0.0037781305246799395,2.1329150835530077,False,5,5,0,1.0,120163.54460407807,92457.0901517011,0.04622854507585056,-45263.77429921017,-0.021673879767797926,,18491.418030340217,18815,0.36024047942713816,27706.45445237698,21801.56706666509,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,70,71
81,81,2500,2.0,0.5,10031,5.778912428672248,32,0.001419845121189714,0.0039002741127462785,2.133065689582066,False,5,5,0,1.0,120087.87066190923,92407.64551639708,0.0462038227581986,-45263.77429921017,-0.021660759433644716,,18481.529103279416,19171,0.367056616056214,27680.22514551213,21778.068841314696,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,71,70
82,82,2500,2.0,0.0,10031,5.776017104560973,32,0.001364772983463474,0.0037508717632980157,2.046865862596087,False,5,5,0,1.0,116595.6919505792,88765.42308398116,0.04438271154199063,-45263.77429921017,-0.02168325357954772,,17753.084616796234,18675,0.3575599762584005,27830.268866598035,21912.489517722766,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,73,73
83,83,1560,2.0,0.25,10031,5.761828639221609,32,0.001534715839147209,0.004228320588253943,2.3210388803825315,False,7,6,1,0.8571428571428571,138544.9669246242,100015.69388104558,0.05000784694052278,-45263.77429920994,-0.02154545852858827,36.93470333111994,14287.956268720796,22992,0.44021520611154724,38529.273043578614,30164.413709595,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,62,65
84,84,1560,2.0,0.5,10031,5.758313359454247,32,0.001499980547744674,0.004135143664161044,2.268903056398439,False,7,6,1,0.8571428571428571,136262.8890810326,97711.32976855151,0.04885566488427576,-45263.77429921017,-0.021532724699938117,36.10676685899148,13958.76139550736,23032,0.44098106415975796,38551.55931248108,30184.379459036565,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,64,66
85,85,3900,2.5,0.0,10031,5.3839734847066865,32,0.0011903607096567584,0.0035097480518729426,1.7682059597063076,False,3,3,0,1.0,94672.1874504866,77211.42244454997,0.03860571122227493,-45263.77429921017,-0.021833266091178197,,25737.14081484999,7219,0.13821823125083765,17460.76500593662,13635.928999487578,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,80,82
86,86,1560,2.0,0.0,10031,5.26816462916931,32,0.0013275059683015601,0.0040001604771038495,1.9959272155499732,False,7,6,1,0.8571428571428571,124772.15053031329,86217.01195457194,0.04310850597728603,-45263.77429921017,-0.021598235467422882,31.976965978639424,12316.715993510277,22921,0.43885580807597313,38555.13857574136,30187.586037659163,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,75,74
87,87,1560,2.0,-0.25,10031,5.158035657583643,32,0.0012957122369750378,0.0039877184773225455,1.944988870560691,False,7,6,1,0.8571428571428571,122783.91252954025,84101.54919435903,0.04205077459717949,-45263.77429921017,-0.021620059237180786,31.216899995527854,12014.507027765576,17427,0.33366520515422465,38682.36333518121,30301.563737598826,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,77,77
88,88,3900,2.5,-0.25,10031,5.004204953671212,32,0.0011864936702434686,0.003763835269752718,1.7609799917527855,False,3,3,0,1.0,94285.55279809567,76895.88948235865,0.03844794474117935,-45263.77429921017,-0.021833266091178197,,25631.963160786214,5762,0.11032185184476058,17389.66331573701,13572.230650624871,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,81,83
89,89,3900,2.0,0.25,10031,4.147045684169347,32,0.0015994521948808384,0.006122555279887737,2.3895772594287195,False,5,5,0,1.0,131515.58171391732,103726.01532902388,0.05186300766451191,-45663.39971713442,-0.021703842158638093,,20745.203065804777,24540,0.4698539125773038,27789.56638489345,21876.025111997424,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,60,64
90,90,2500,2.5,0.25,10031,3.8265339416728454,32,0.0006696663927799294,0.0027781340978757845,0.9699392187169538,False,2,2,0,1.0,54614.62909230494,43063.20232507171,0.021531601162535836,-45263.77429921017,-0.022198917980673135,,21531.601162535855,5797,0.11099197763694499,11551.42676723323,9012.00623753381,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,90,92
91,91,1560,2.5,0.25,10031,3.8003729291620103,32,0.0008005333771483013,0.003343901672210009,1.1664598789714966,False,3,3,0,1.0,68497.61686092563,51521.36051603735,0.025760680258018663,-45263.77429921017,-0.022084497480301373,,17173.786838679116,8337,0.1596239636983285,16976.256344888294,13205.452477240615,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,88,87
92,92,1560,2.5,0.5,10031,3.7175909030433436,32,0.0007459216169174616,0.0031851645014977876,1.0861604338265516,False,3,3,0,1.0,64983.31890237783,47974.614728091066,0.023987307364045526,-45263.77429921017,-0.022084497480301373,,15991.538242697023,8371,0.16027494303930767,17008.704174286766,13234.52173214945,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,89,88
93,93,2500,2.5,0.0,10031,3.6342838359058307,32,0.0006268457281643318,0.0027380545637200895,0.9071245068804168,False,2,2,0,1.0,51940.257985255186,40274.36505299393,0.020137182526496936,-45263.77429921017,-0.022198917980673135,,20137.182526496967,5749,0.11007294797909208,11665.892932261257,9114.553809785073,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,95,95
94,94,1560,2.5,-0.25,10031,3.5372872430711846,32,0.0006691252503588062,0.0030028757407885875,0.9732988863288199,False,3,3,0,1.0,59954.84939621569,42986.893866644634,0.021493446933322353,-45263.77429921017,-0.022083090030435928,,14328.964622214879,8284,0.15860920178444926,16967.95552957106,13198.015970057204,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,91,90
95,95,1560,2.5,0.0,10031,3.5372872430711846,32,0.0006691252503588062,0.0030028757407885875,0.9732988863288199,False,3,3,0,1.0,59954.84939621569,42986.893866644634,0.021493446933322353,-45263.77429921017,-0.022083090030435928,,14328.964622214879,8284,0.15860920178444926,16967.95552957106,13198.015970057204,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,91,90
96,96,2500,2.5,0.5,10031,3.5263856445511936,32,0.0006499486819704671,0.0029258329929486566,0.9403335082336602,False,2,2,0,1.0,53291.371755613916,41748.77284751529,0.02087438642375765,-45263.77429921017,-0.022198917980673135,,20874.386423757645,6136,0.11748262459553122,11542.598908098626,9004.097564065032,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,93,93
97,97,3900,2.5,0.25,10031,3.4653048871075076,32,0.0013150001563966424,0.00602399529250187,1.9343425099001845,False,3,3,0,1.0,102292.84824260593,84730.33044323119,0.042365165221615576,-45663.39971713419,-0.02190158413248215,,28243.44348107706,12930,0.2475636140841295,17562.517799374742,13727.086958123728,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,76,78
98,98,3900,2.0,0.5,10031,3.4323766314063877,32,0.0012785202679179708,0.0059130690567846195,1.8872645521604086,False,5,5,0,1.0,110004.74233767611,82338.80142744031,0.041169400713720126,-45944.39198258915,-0.021814324158524714,,16467.76028548806,33340,0.6383426831836719,27665.94091023581,21765.27192749572,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,78,79
99,99,2500,2.5,-0.25,10031,3.3736562676443635,32,0.0006380364211589877,0.0030022365597436175,0.9225042643874343,False,2,2,0,1.0,52405.87798256347,40957.19300391575,0.02047859650195786,-45263.77429921017,-0.022198917980673135,,20478.596501957876,4326,0.08282754791399415,11448.68497864772,8919.962261170866,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,94,94
100,100,3900,2.5,0.5,10031,2.670281817441735,32,0.0009720619479344945,0.005778792687090165,1.4094826093754886,False,3,3,0,1.0,79539.82345876952,62090.74564688878,0.03104537282344443,-45944.39198258915,-0.02202607724064078,,20696.915215629593,21728,0.41601409178808707,17449.077811880732,13625.45871443376,2026-07-06 21:30:00+08:00,2026-08-12 03:59:00+08:00,86,86
