rank,rank_sharpe,ma_window,entry_z,exit_z,zscore_valid_rows,sharpe_ratio,daily_return_count,daily_return_mean,daily_return_std,return_over_max_dd,sharpe_rank_eligible,trade_count,winning_trades,losing_trades,win_rate,gross_pnl_twd,net_pnl_twd,return_pct,max_drawdown_twd,max_drawdown_pct,profit_factor,avg_trade_pnl_twd,exposure_minutes,exposure_ratio,total_fee_twd,start,end,rank_net_pnl,rank_return_over_max_dd
37,37,1560,1.75,0.0,14790,11.513198745743985,47,0.003652002292811525,0.005035415474499014,9.600261024083224,True,29,29,0,1.0,405973.96980942844,372396.42517356866,0.18619821258678426,-45263.77429920994,-0.01939511979098144,,12841.256040467884,42529,0.5248614693504795,33577.54463585965,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,50,48
38,38,780,2.0,0.5,14790,11.511805274486168,47,0.003798979491269713,0.005238703086132407,10.082776411404382,True,34,32,2,0.9411764705882353,428482.772375668,388666.5724008354,0.19433328620041768,-45263.77429920994,-0.01927378712678901,46.235887982481906,11431.36977649516,50785,0.6267509163385948,39816.199974832605,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,44,46
39,39,390,2.0,0.0,14790,11.497011675807656,47,0.004072153747447388,0.005622629472754008,12.836291024282854,True,81,71,10,0.8765432098765432,516048.7078581389,419178.27416600846,0.20958913708300422,-36210.115509259515,-0.016327857999364242,9.115088151445557,5175.040421802573,33180,0.40948302459613223,96870.4336921305,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,38,28
40,40,390,1.25,0.25,14790,11.465481131557963,47,0.005561747112401855,0.0077005053057624595,14.467782869816578,True,143,123,20,0.8601398601398601,762917.4236496913,592116.602381512,0.29605830119075605,-45865.32694636518,-0.0204632806460213,8.151156000215483,4140.675541129455,57504,0.7096718458823384,170800.82126817916,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,7,10
41,41,780,1.0,0.5,14790,11.439000638326588,47,0.005022383829006873,0.006969828407427258,13.629173498305947,True,80,74,6,0.925,619472.6218595135,528188.8633302718,0.2640944316651358,-47984.94747819705,-0.01937714210608308,15.461400192729934,6602.360791628397,72269,0.8918905577015637,91283.75852924166,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,13,19
42,42,2500,1.25,0.5,14790,11.333045701094475,47,0.004163209898593189,0.0058315222604509226,11.362299757655643,True,29,29,0,1.0,462758.86763666855,429382.4173806277,0.21469120869031386,-45263.77429920994,-0.018895048825451035,,14806.290254504403,63646,0.7854718680966074,33376.450256040815,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,35,38
43,43,2500,1.25,0.0,14790,11.26006028292042,47,0.004222662095371557,0.005953137102804803,11.491175639929782,True,34,34,0,1.0,475341.60580896697,436073.09978401696,0.21803654989200855,-45263.77429920994,-0.018974259616602717,,12825.679405412264,55023,0.6790531784916511,39268.50602494998,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,34,37
44,44,390,1.5,0.25,14790,11.211764683631547,47,0.004616178061673747,0.0065359519237563855,12.415405438199896,True,109,93,16,0.8532110091743119,610821.8300178263,480929.5772105658,0.240464788605283,-45933.025067850016,-0.01936825903932364,7.806089471107922,4412.197956060237,49554,0.6115588246183465,129892.25280726049,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,25,29
45,45,1560,1.0,0.5,14790,11.19782388900687,47,0.004719210787686665,0.006690152436297792,11.699108567810649,True,46,44,2,0.9565217391304348,546013.9337143291,492814.39219334436,0.24640719609667222,-51238.92769508716,-0.021062048844870618,52.39474979458585,10713.356352029225,75339,0.9297782275481618,53199.541520984734,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,21,36
46,46,390,2.0,0.25,14790,11.080366386403032,47,0.004122868658552266,0.005906710001267102,12.101663539575801,True,71,64,7,0.9014084507042254,509655.3568453625,424745.00718479627,0.21237250359239826,-36357.395197702805,-0.017549033890909393,12.568894604150213,5982.324044856286,38162,0.47096718458823383,84910.34966056621,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,37,33
47,47,1560,1.25,0.5,14790,10.997867856518395,47,0.004628215816976397,0.0066804447327838455,12.269624799487788,True,38,37,1,0.9736842105263158,526252.8359156757,482233.0197654268,0.24111650988271344,-47602.62984659616,-0.01965149821800412,74.76981835469161,12690.342625405969,66259,0.817719581878093,44019.816150248946,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,24,31
48,48,1560,1.25,0.25,14790,10.924787018355891,47,0.004558625618622085,0.006624013641743532,12.088149746327405,True,42,40,2,0.9523809523809523,522926.861734734,474203.782365986,0.23710189118299307,-47602.62984659616,-0.019614407180472665,30.335086656785,11290.56624680919,63643,0.7854348443149983,48723.07936874795,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,27,34
49,49,3900,1.25,0.25,14790,10.791743620621085,47,0.003835143708218304,0.005641444154446503,10.232833825438329,True,26,26,0,1.0,422009.8067748648,392476.86164156743,0.1962384308207836,-45263.77429920994,-0.019177329972167083,,15095.263909291056,44911,0.5542583519480679,29532.945133297428,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,42,44
50,50,1560,1.75,0.5,14790,10.685161941329412,47,0.0038570096310025573,0.005730201382466349,10.131617597983578,True,25,25,0,1.0,423999.98095314304,394873.6819284485,0.1974368409642242,-45263.77429920994,-0.019487198273602294,,15794.94727713794,53503,0.6602944624763973,29126.299024694537,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,41,45
51,51,390,1.5,0.5,14790,10.629451189523559,47,0.004239632521840808,0.006331660837286466,10.842300253050222,True,94,79,15,0.8404255319148937,549565.4179566385,437745.5586827318,0.2188727793413659,-47393.15845871298,-0.02018693212999624,5.986180485262106,4656.867645560977,51542,0.6360932505646126,111819.85927390677,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,33,42
52,52,1560,1.5,0.0,14790,10.242643455670198,47,0.0034103175938995202,0.005285463045310647,8.327152901630033,True,33,32,1,0.9696969696969697,384014.09596599254,345556.3128831252,0.17277815644156258,-47984.94747819705,-0.020748767133571117,45.07584318225203,10471.403420700764,45222,0.5580964839748732,38457.78308286732,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,65,68
53,53,1560,2.0,0.0,14790,10.156390068325209,47,0.0032851360775504913,0.005134690392393361,8.522290215077232,True,21,21,0,1.0,355845.0038407382,331926.14606824436,0.1659630730341221,-45263.77429920994,-0.019473999223883282,,15806.006955630684,33881,0.4181342482321144,23918.85777249384,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,68,65
54,54,2500,1.5,0.5,14790,10.059843150322955,47,0.0035843814667784945,0.0056561808111970655,9.383910182626002,True,21,21,0,1.0,388842.51819145493,364539.27220244973,0.18226963610122493,-45263.77429920994,-0.019423633917414418,,17359.012962021417,58040,0.7162867615298226,24303.245989005256,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,55,56
55,55,1560,2.0,0.5,14790,10.049875839098767,47,0.0034569617706963797,0.005460521871247505,8.946075560315137,True,18,18,0,1.0,371307.0379294993,350585.50870214985,0.1752927543510748,-45263.77429920994,-0.019594374446005675,,19476.97270567499,46738,0.5768058349479815,20721.529227349474,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,63,62
56,56,5850,1.0,0.0,14790,10.018444663164905,47,0.0036024989671088847,0.005708261123833655,8.982310930595695,True,35,33,2,0.9428571428571428,406514.94065928314,366511.41805028537,0.1832557090251427,-47984.94747819705,-0.02040184429609691,42.32853604110747,10471.754801436726,49150,0.6065729553616607,40003.52260899772,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,54,61
57,57,3900,1.0,0.25,14790,9.959925069213238,47,0.0037401277264779557,0.005961158000956576,9.412083889544517,True,32,31,1,0.96875,417858.9607354481,381655.6747440467,0.19082783737202338,-47984.94747819705,-0.020274770137143155,660.0185658443958,11926.73983575146,49247,0.6077700576336867,36203.28599140137,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,46,55
58,58,2500,1.5,0.25,14790,9.917917962323186,47,0.0036392105053890535,0.005824879376367259,9.562181252647463,True,22,22,0,1.0,395899.9040945646,370514.57030769705,0.1852572851538486,-45263.77429920994,-0.019373956658953393,,16841.571377622593,53797,0.6639227930740846,25385.33378686755,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,51,49
59,59,3900,1.25,0.0,14790,9.880617381969264,47,0.003660344746261582,0.005880823962908977,9.52177313792307,True,31,31,0,1.0,408030.88170104957,372824.87635489024,0.1864124381774452,-45263.77429920994,-0.019577492078130556,,12026.608914673878,37858,0.46721544138518306,35206.00534615928,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,49,50
60,60,3900,1.0,0.0,14790,9.878456139736343,47,0.0037227504790803135,0.005982395521000485,9.282872677571287,True,41,40,1,0.975609756097561,426423.26886721764,379703.30698566255,0.1898516534928314,-47984.94747819705,-0.020451821336679478,84.17283196966669,9261.05626794299,42046,0.5189006405114218,46719.96188155506,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,47,57
61,61,1560,1.5,0.5,14790,9.853743717086306,47,0.003821254679808931,0.006156090437882227,9.46799292033939,True,28,27,1,0.9642857142857143,423177.3276837639,390594.93325717293,0.1952974666285864,-47984.94747819705,-0.020627124277738242,264.84928393210714,13949.819044899034,56122,0.6926162238211011,32582.39442659089,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,43,52
62,62,2500,1.5,0.0,14790,9.852521767934672,47,0.003608213918653379,0.005813599968049509,9.46864964568898,True,23,23,0,1.0,393748.7336998271,367084.06006435613,0.18354203003217814,-45263.77429920994,-0.019384182211847255,,15960.176524537223,48148,0.5942070123042368,26664.673635470994,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,53,51
63,63,1560,1.75,0.25,14790,9.84970894660108,47,0.00351174740015601,0.005659787718679723,9.056159915744113,True,25,25,0,1.0,385629.0410943496,356508.20295790135,0.1782541014789506,-45263.77429920994,-0.01968318836431502,,14260.328118316054,51802,0.639301978304064,29120.838136448223,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,61,60
