ma_window,entry_z,exit_z,trade_count,sharpe_ratio,net_pnl_twd,return_pct,max_drawdown_pct,win_rate,ticks_median,ticks_p25,ticks_lt1_share
3900,2.5,0.0,7,6.671205551076437,156755.60203037175,0.07837780101518589,-0.020996020180930566,1.0,7.415180303562669,4.703270934082255,0.0
3900,2.5,0.25,7,7.505910052454644,164352.24362198485,0.08217612181099249,-0.020977717577356156,1.0,7.071742707089335,5.926386529097449,0.0
3900,2.5,0.5,7,5.202816132244789,155369.89386271563,0.07768494693135773,-0.020916335789128295,1.0,7.606506935185236,5.5670520638390295,0.0
5850,1.0,0.0,35,10.018444663164905,366511.41805028537,0.1832557090251427,-0.02040184429609691,0.9428571428571428,3.026661314673316,1.750881371896067,0.11428571428571428
5850,1.0,0.25,29,9.299001340421862,358990.4641380953,0.17949523206904763,-0.020100331927948915,0.9655172413793104,3.592210299724507,2.673184791874015,0.06896551724137931
5850,1.0,0.5,24,7.802449441304621,318309.82067859115,0.15915491033929563,-0.020448792534216664,0.9583333333333334,4.38568647980968,2.5878563039893074,0.041666666666666664
5850,1.25,0.0,23,9.65028335830566,357243.03570553986,0.17862151785276995,-0.019447524065166765,1.0,4.415809847702051,3.024196589047171,0.043478260869565216
5850,1.25,0.25,19,8.161136115577246,314336.27306165686,0.15716813653082842,-0.019496679234378977,1.0,4.3171345828229395,3.098541685199571,0.0
5850,1.25,0.5,16,6.4916093315231755,262938.02878291975,0.13146901439146,-0.020162383381656785,1.0,4.353756340293563,3.8002011344873687,0.0
5850,1.5,0.0,16,8.754845357542395,278533.9172763255,0.13926695863816282,-0.020150080792933345,1.0,5.1307812087866385,3.4789036893956857,0.0625
5850,1.5,0.25,14,7.193841037865053,256906.77001680134,0.12845338500840078,-0.019986762547402653,1.0,5.291648904151152,3.542021421587996,0.0
5850,1.5,0.5,12,5.7593108365905845,218954.80502412232,0.10947740251206117,-0.020324380707374818,1.0,5.291648904151152,3.934338877266502,0.0
5850,1.75,0.0,10,6.593351225153707,189917.10824664985,0.09495855412332481,-0.021015824889352084,1.0,5.494454661607424,4.592002261162746,0.0
5850,1.75,0.25,8,4.677416221070303,146240.16077540422,0.07312008038770221,-0.02100417350645319,1.0,5.528071272996738,4.0968816471644995,0.0
5850,1.75,0.5,8,4.391056738702619,151637.2637625091,0.0758186318812545,-0.020952158718125898,1.0,5.528071272996738,4.336779267799342,0.0
5850,2.0,0.0,7,5.605967953275981,159545.60627061408,0.07977280313530705,-0.021297075389673296,1.0,5.895049342219832,5.280824049680187,0.0
5850,2.0,0.25,6,3.7257560513364214,115735.57013640148,0.057867785068200665,-0.021303086704522564,1.0,5.280824049680187,4.16578433185784,0.0
5850,2.0,0.5,6,3.4083435077742448,116100.59307032923,0.05805029653516458,-0.021299459575298565,1.0,5.280824049680187,4.1428525166376176,0.0
5850,2.5,0.0,5,5.97069662425525,161987.19216569673,0.08099359608284826,-0.021347922547933183,1.0,8.709122428161907,8.106019267555396,0.0
