rank,rank_sharpe,ma_window,entry_z,exit_z,zscore_valid_rows,sharpe_ratio,daily_return_count,daily_return_mean,daily_return_std,return_over_max_dd,sharpe_rank_eligible,trade_count,winning_trades,losing_trades,win_rate,gross_pnl_twd,net_pnl_twd,return_pct,max_drawdown_twd,max_drawdown_pct,profit_factor,avg_trade_pnl_twd,exposure_minutes,exposure_ratio,total_fee_twd,total_crossing_cost_twd,start,end,rank_net_pnl,rank_return_over_max_dd
54,54,1560,0.75,0.0,25319,0.28058836071444576,32,8.984265969607871e-05,0.0050829193500796345,0.11112253698174675,True,42,28,14,0.6666666666666666,138052.71868395788,4954.975925874366,0.002477487962937215,-44872.40821090457,-0.02229509899818228,1.0731009443122856,117.97561728272301,28089,0.52425390544803,133097.7427580835,61065.207794703616,2026-07-06 08:45:00+08:00,2026-08-12 13:44:00+08:00,64,62
55,55,780,1.5,0.5,25319,0.12664329650721937,32,4.622811880659883e-05,0.005794610973363423,0.03636933804258445,True,36,19,17,0.5277777777777778,115647.66863210328,1920.7530657983962,0.0009603765328992158,-53891.39629888325,-0.026406214261439725,1.020780651396155,53.35425182773323,25657,0.4788629873644525,113726.91556630487,52205.64243231888,2026-07-06 08:45:00+08:00,2026-08-12 13:44:00+08:00,65,65
56,56,3900,2.5,0.0,25319,6.679553751246778,32,0.0011601701950002437,0.0027572397158181525,3.6631951634705047,False,6,6,0,1.0,94227.47931648124,75357.95605091995,0.03767897802546003,-20985.926353438525,-0.01028582326194246,,12559.659341819992,11561,0.21577483715634857,18869.523265561278,8668.677343026904,2026-07-06 08:45:00+08:00,2026-08-12 13:44:00+08:00,7,1
57,57,3900,2.5,-0.25,25319,6.200056871670329,32,0.0010272167183134027,0.0026300661772732797,3.2361431862292847,False,6,5,1,0.8333333333333334,85468.23025102254,66578.4658503737,0.03328923292518687,-20985.926353438525,-0.010286699632711581,42.62677806186766,11096.410975062283,11278,0.21049291700106385,18889.764400648834,8678.447906366431,2026-07-06 08:45:00+08:00,2026-08-12 13:44:00+08:00,9,2
58,58,2500,2.5,0.5,25319,4.328925766268078,32,0.000960189505393335,0.003521089683579788,2.469697933845269,False,7,6,1,0.8571428571428571,84045.0610702656,61980.40728275933,0.030990203641379718,-25529.467827085173,-0.012548175716828902,13.917446182087504,8854.343897537048,12231,0.2282797364639131,22064.653787506264,10140.855465790622,2026-07-06 08:45:00+08:00,2026-08-12 13:44:00+08:00,14,4
59,59,2500,2.5,0.25,25319,3.7975128804358484,32,0.0007839151811820932,0.0032769520741763756,2.0071586811698827,False,7,6,1,0.8571428571428571,72521.57492206033,50444.33665455974,0.025222168327279856,-25529.467827085173,-0.012566105791186867,10.207254254809904,7206.333807794248,11471,0.2140950745627951,22077.2382675006,10148.42620873542,2026-07-06 08:45:00+08:00,2026-08-12 13:44:00+08:00,30,8
60,60,3900,2.0,0.5,25319,3.7807004550294385,32,0.0010137279565144638,0.004256468506691182,1.2114250708053393,False,7,6,1,0.8571428571428571,87089.05975590943,65327.842226158,0.03266392111307895,-54647.59705004003,-0.026963220342934132,7.433353765351425,9332.548889451142,17868,0.3334888669068105,21761.217529751433,9960.716521882336,2026-07-06 08:45:00+08:00,2026-08-12 13:44:00+08:00,10,28
61,61,3900,2.5,0.5,25319,3.655009476283516,32,0.0008870756985713962,0.003852764335202653,1.059071748946878,False,5,4,1,0.8,72638.19510174435,57086.47308547703,0.02854323654273851,-54882.190712146694,-0.026951183025249608,10.756208004666592,11417.294617095406,14509,0.2707963941096325,15551.722016267311,7120.294918152845,2026-07-06 08:45:00+08:00,2026-08-12 13:44:00+08:00,21,35
62,62,2500,2.5,0.0,25319,3.6479482672284065,32,0.0007725360793535314,0.0033617883726414074,1.974806418836881,False,7,6,1,0.8571428571428571,71800.80126502796,49680.74059349715,0.024840370296748588,-25529.467827085173,-0.012578635586661217,33.50740254149332,7097.248656213878,9440,0.17618843203493906,22120.06067153082,10174.187894028502,2026-07-06 08:45:00+08:00,2026-08-12 13:44:00+08:00,32,9
63,63,3900,2.5,0.25,25319,3.2426635258130037,32,0.0008001703430211941,0.0039172459009774166,0.951681995875253,False,5,4,1,0.8,66971.20121304225,51362.79633988344,0.025681398169941735,-54882.190712146694,-0.026985272686936557,10.809050720679318,10272.559267976689,13377,0.24966871348849362,15608.404873158823,7154.394963533792,2026-07-06 08:45:00+08:00,2026-08-12 13:44:00+08:00,26,42
64,64,3900,2.0,0.25,25319,3.195347826931047,32,0.0008541226066076622,0.004243286418829469,1.015267855865507,False,7,5,2,0.7142857142857143,76641.97167552149,54819.76809675957,0.027409884048379726,-54647.59705004003,-0.026997687250733492,6.30566364326819,7831.395442394225,16490,0.30776983519662554,21822.203578761924,9997.405340211357,2026-07-06 08:45:00+08:00,2026-08-12 13:44:00+08:00,24,39
