entry_signal_idx,entry_signal_time,entry_signal_zscore,entry_idx,entry_time,entry_fill_price_type,entry_delay_minutes,entry_fill_zscore,direction,entry_tsm_twd_fair,entry_tsm_twd_fair_open,entry_qff_close,entry_qff_open_filled,entry_qff_open_was_filled,tsm_units,qff_units,qff_contracts,raw_qff_contracts,leg_notional_twd,actual_leg_notional_twd,qff_contract_multiplier,entry_tsm_fee_twd,entry_qff_fee_twd,entry_qff_tax_twd,entry_crossing_cost_twd,entry_fee_twd,exit_signal_idx,exit_signal_time,exit_signal_zscore,exit_idx,exit_time,exit_fill_price_type,exit_fill_zscore,exit_tsm_twd_fair,exit_tsm_twd_fair_open,exit_qff_close,exit_qff_open_filled,tsm_pnl,qff_pnl,gross_pnl_twd,exit_tsm_fee_twd,exit_qff_fee_twd,exit_qff_tax_twd,exit_crossing_cost_twd,exit_fee_twd,tsm_fee_twd,qff_fee_twd,qff_tax_twd,crossing_cost_twd,total_fee_twd,net_pnl_twd,total_pnl,exit_reason,holding_minutes
8970,2026-07-15 21:30:00+08:00,-2.6652444929253463,8971,2026-07-15 21:31:00+08:00,open,1,-2.9923836841238383,long_tsm_short_qff,165.44701006,165.44701006,169.0,169.0,False,6128.850558449312,-6000.0,-3,2.9585798816568047,1000000.0,1014000.0,2000.0,253.5,264.0,21,2181.114,2719.614,9360,2026-07-16 21:30:00+08:00,1.689380169409477,9361,2026-07-16 21:31:00+08:00,open,1.201807169594746,148.419148,148.419148,149.0,149.0,-104361.2218956288,120000.0,15638.778104371202,227.4096945260928,264.0,18,1956.6330117025025,2466.0427062285953,480.90969452609284,528.0,39,4137.747011702502,5185.656706228596,10453.121398142606,10453.121398142606,zscore_exit,1440
9750,2026-07-17 21:30:00+08:00,2.5815166361744617,9751,2026-07-17 21:31:00+08:00,open,1,2.5139485064566194,short_tsm_long_qff,132.45727599999998,132.45727599999998,133.0,133.0,False,-8032.778810882387,8000.0,4,3.7593984962406015,1000000.0,1064000.0,2000.0,266.0,352.0,20,2288.664,2926.664,10041,2026-07-18 02:21:00+08:00,-0.2701047290302543,10042,2026-07-18 02:22:00+08:00,open,0.2194589145018971,137.20101200000002,137.20101200000002,138.5,138.5,-38105.3820252203,44000.0,5894.6179747797,275.52634550630506,352.0,24,2370.628676736249,3022.155022242554,541.526345506305,704.0,44,4659.29267673625,5948.819022242555,-54.20104746285506,-54.20104746285506,zscore_exit,291
10140,2026-07-20 21:30:00+08:00,3.2724636014641333,10141,2026-07-20 21:31:00+08:00,open,1,3.015417085581471,short_tsm_long_qff,135.268212,135.268212,133.5,133.5,False,-7895.424831962738,8000.0,4,3.745318352059925,1000000.0,1068000.0,2000.0,267.0,352.0,20,2297.268,2936.268,10442,2026-07-21 02:32:00+08:00,-0.1043549054640377,10443,2026-07-21 02:33:00+08:00,open,0.3704605984813779,132.242966,132.242966,132.0,132.0,23885.602391196022,-12000.0,11885.602391196022,261.028599402201,352.0,20,2245.8900692565376,2878.9186686587386,528.028599402201,704.0,40,4543.158069256538,5815.186668658738,6070.415722537284,6070.415722537284,zscore_exit,302
10530,2026-07-21 21:30:00+08:00,-4.980521247540934,10531,2026-07-21 21:31:00+08:00,open,1,-5.03418723983014,long_tsm_short_qff,136.69969600000002,136.69969600000002,140.0,140.0,False,8193.14184868414,-8000.0,-4,3.5714285714285716,1000000.0,1120000.0,2000.0,280.0,352.0,24,2409.1200000000003,3065.1200000000003,11136,2026-07-23 01:06:00+08:00,0.1398812786019034,11137,2026-07-23 01:07:00+08:00,open,0.2037013791624354,139.59362300000004,139.59362300000004,141.0,141.0,23710.3544107371,-8000.0,15710.354410737102,285.92758860268424,352.0,24,2460.1209723374955,3122.0485609401794,565.9275886026842,704.0,48,4869.240972337496,6187.168560940179,9523.185849796922,9523.185849796922,zscore_exit,1656
11314,2026-07-23 21:34:00+08:00,2.939844387555698,11315,2026-07-23 21:35:00+08:00,open,1,0.0920539804752674,short_tsm_long_qff,135.007892,135.007892,136.5,136.5,False,-8088.416046078254,8000.0,4,3.663003663003663,1000000.0,1092000.0,2000.0,273.0,352.0,20,2348.8920000000003,2993.8920000000003,11402,2026-07-23 23:02:00+08:00,-1.5406534555437676,11403,2026-07-23 23:03:00+08:00,open,-1.538142564540392,134.020285,134.020285,136.5,136.5,7988.176306019182,0.0,7988.176306019182,271.00295592349516,352.0,20,2331.709432765753,2974.7123886892477,544.0029559234952,704.0,40,4680.601432765753,5968.604388689248,2019.5719173299349,2019.5719173299349,zscore_exit,88
11692,2026-07-24 03:55:00+08:00,2.778524506012426,11693,2026-07-24 03:56:00+08:00,open,1,2.841708013345315,short_tsm_long_qff,135.167549,135.167549,136.0,136.0,True,-8049.269281342076,8000.0,4,3.676470588235294,1000000.0,1088000.0,2000.0,272.0,352.0,20,2340.288,2984.288,11723,2026-07-24 21:56:00+08:00,-0.5974405918566362,11724,2026-07-24 21:57:00+08:00,open,0.5344977106944879,125.48432399999999,125.48432399999999,127.5,127.5,77942.8855368238,-68000.0,9942.8855368238,252.51427861579404,352.0,20,2172.632853210292,2797.147131826086,524.5142786157941,704.0,40,4512.920853210292,5781.435131826086,4161.450404997714,4161.450404997714,zscore_exit,1081
11747,2026-07-24 22:20:00+08:00,2.800498140445085,11748,2026-07-24 22:21:00+08:00,open,1,0.8722682820706629,short_tsm_long_qff,124.73470999999999,124.73470999999999,125.5,125.5,False,-8049.082729257959,8000.0,4,3.9840637450199203,1000000.0,1004000.0,2000.0,251.0,352.0,20,2159.6040000000003,2782.6040000000003,11856,2026-07-25 00:09:00+08:00,-0.8560553217308611,11857,2026-07-25 00:10:00+08:00,open,0.4418682284050397,126.504394,126.504394,128.5,128.5,-14244.33292064424,24000.0,9755.66707935576,254.56108323016107,352.0,20,2190.2435601123057,2816.804643342467,505.5610832301611,704.0,40,4349.847560112306,5599.408643342467,4156.258436013293,4156.258436013293,zscore_exit,109
11894,2026-07-25 00:49:00+08:00,2.872262848114031,11895,2026-07-25 00:50:00+08:00,open,1,2.971439326597787,short_tsm_long_qff,125.47400400000001,125.47400400000001,125.5,125.5,False,-8001.657458862953,8000.0,4,3.9840637450199203,1000000.0,1004000.0,2000.0,251.0,352.0,20,2159.6040000000003,2782.6040000000003,12071,2026-07-27 21:30:00+08:00,-0.3031376831031366,12072,2026-07-27 21:31:00+08:00,open,-0.3771616939345582,128.57479800000002,128.57479800000002,129.5,129.5,-24811.491438497553,32000.0,7188.508561502447,257.2028728596244,352.0,20,2212.9735180842085,2842.176390943833,508.2028728596244,704.0,40,4372.577518084208,5624.7803909438335,1563.7281705586138,1563.7281705586138,zscore_exit,4121
12460,2026-07-28 21:30:00+08:00,5.639080747727877,12461,2026-07-28 21:31:00+08:00,open,1,8.317079968343304,short_tsm_long_qff,108.421632,108.421632,106.0,106.0,False,-9776.646785763194,10000.0,5,4.716981132075472,1000000.0,1060000.0,2000.0,265.0,440.0,20,2280.06,3005.06,12950,2026-07-29 23:10:00+08:00,0.0977965570395405,12951,2026-07-29 23:11:00+08:00,open,0.4532871232191429,110.962833,110.962833,109.5,109.5,-24844.424588628222,35000.0,10155.575411371778,271.211106147157,440.0,20,2333.500357290139,3064.711463437296,536.211106147157,880.0,40,4613.560357290139,6069.771463437296,4085.8039479344816,4085.8039479344816,zscore_exit,1540
13241,2026-07-30 21:31:00+08:00,-2.545910270562022,13242,2026-07-30 21:32:00+08:00,open,1,-1.853030764283584,long_tsm_short_qff,115.579776,115.579776,115.0,115.0,False,7959.870072771209,-8000.0,-4,4.3478260869565215,1000000.0,920000.0,2000.0,230.0,352.0,20,1978.92,2580.92,13610,2026-07-31 03:41:00+08:00,0.088985645287078,13611,2026-07-31 03:42:00+08:00,open,-0.0186234498903672,122.57840200000001,122.57840200000001,121.0,121.0,55708.1536479186,-48000.0,7708.153647918603,243.92703841197965,352.0,20,2098.748238496673,2714.6752769086524,473.92703841197965,704.0,40,4077.668238496673,5295.5952769086525,2412.558371009951,2412.558371009951,zscore_exit,370
13678,2026-07-31 22:19:00+08:00,-2.59125938921438,13679,2026-07-31 22:20:00+08:00,open,1,-1.7617362690855216,long_tsm_short_qff,123.15406,123.15406,123.5,123.5,False,8022.472015944907,-8000.0,-4,4.048582995951417,1000000.0,988000.0,2000.0,247.0,352.0,20,2125.188,2744.188,14019,2026-08-03 21:30:00+08:00,3.4983551168384017,14020,2026-08-03 21:31:00+08:00,open,3.633974747081912,113.72585199999999,113.72585199999999,112.0,112.0,-75637.534840508,92000.0,16362.465159492,228.09061628987305,352.0,16,1962.4916625580677,2558.582278847941,475.0906162898731,704.0,36,4087.679662558068,5302.770278847941,11059.69488064406,11059.69488064406,zscore_exit,4271
14021,2026-08-03 21:32:00+08:00,4.5567569753193,14022,2026-08-03 21:33:00+08:00,open,1,3.326397131137377,short_tsm_long_qff,114.828098,114.828098,112.5,112.5,False,-7837.802904303092,8000.0,4,4.444444444444445,1000000.0,900000.0,2000.0,225.0,352.0,20,1935.9,2532.9,14358,2026-08-04 03:12:00+08:00,0.025183645799131,14359,2026-08-04 03:13:00+08:00,open,0.2999612952730479,120.758148,120.758148,119.0,119.0,-46478.56311266262,52000.0,5521.436887337382,236.6196407781657,352.0,20,2035.8753892553373,2644.495030033503,461.6196407781657,704.0,40,3971.7753892553374,5177.395030033504,344.0418573038787,344.0418573038787,zscore_exit,340
