entry_signal_idx,entry_signal_time,entry_signal_zscore,entry_idx,entry_time,entry_fill_price_type,entry_delay_minutes,entry_fill_zscore,direction,entry_tsm_twd_fair,entry_tsm_twd_fair_open,entry_qff_close,entry_qff_open_filled,entry_qff_open_was_filled,tsm_units,qff_units,qff_contracts,raw_qff_contracts,leg_notional_twd,actual_leg_notional_twd,qff_contract_multiplier,entry_tsm_fee_twd,entry_qff_fee_twd,entry_qff_tax_twd,entry_crossing_cost_twd,entry_fee_twd,exit_signal_idx,exit_signal_time,exit_signal_zscore,exit_idx,exit_time,exit_fill_price_type,exit_fill_zscore,exit_tsm_twd_fair,exit_tsm_twd_fair_open,exit_qff_close,exit_qff_open_filled,tsm_pnl,qff_pnl,gross_pnl_twd,exit_tsm_fee_twd,exit_qff_fee_twd,exit_qff_tax_twd,exit_crossing_cost_twd,exit_fee_twd,tsm_fee_twd,qff_fee_twd,qff_tax_twd,crossing_cost_twd,total_fee_twd,net_pnl_twd,total_pnl,exit_reason,holding_minutes
8618,2026-07-14 22:08:00+08:00,-3.3631904505503645,8619,2026-07-14 22:09:00+08:00,open,1,-2.6074446783912824,long_tsm_short_qff,152.60340000000002,152.60340000000002,155.0,155.0,False,6094.228568957178,-6000.0,-3,3.225806451612903,1000000.0,930000.0,2000.0,232.5,264.0,18,2000.43,2514.9300000000003,8729,2026-07-14 23:59:00+08:00,1.1001544374888397,8730,2026-07-15 00:00:00+08:00,open,0.8198882264163514,155.440415,155.440415,156.0,156.0,17289.417863559924,-6000.0,11289.417863559924,236.82235446589,264.0,18,2037.6195378245175,2556.4418922904074,469.32235446589,528.0,36,4038.0495378245178,5071.371892290408,6218.045971269516,6218.045971269516,zscore_exit,111
8971,2026-07-15 21:31:00+08:00,-3.3830602649901182,8972,2026-07-15 21:32:00+08:00,open,1,-4.54009890662541,long_tsm_short_qff,165.06725065999998,165.06725065999998,169.0,169.0,False,6142.950803055437,-6000.0,-3,2.9585798816568047,1000000.0,1014000.0,2000.0,253.5,264.0,21,2181.114,2719.614,9346,2026-07-16 03:46:00+08:00,1.3227678481170984,9347,2026-07-16 03:47:00+08:00,open,0.7730565717686254,160.00964400000004,160.00964400000004,164.0,164.0,-31068.628893585206,30000.0,-1068.6288935852062,245.73284277660372,264.0,21,2114.2853792498986,2645.0182220265024,499.2328427766037,528.0,42,4295.399379249899,5364.632222026503,-6433.261115611709,-6433.261115611709,zscore_exit,375
9360,2026-07-16 21:30:00+08:00,7.88249407228792,9361,2026-07-16 21:31:00+08:00,open,1,6.126568930161837,short_tsm_long_qff,148.419148,148.419148,149.0,149.0,False,-6023.481552393765,6000.0,3,3.3557046979865772,1000000.0,894000.0,2000.0,223.5,264.0,18,1922.9940000000001,2428.494,9702,2026-07-17 03:12:00+08:00,-1.0680004060043384,9703,2026-07-17 03:13:00+08:00,open,-0.6274023731704367,142.900976,142.900976,145.5,145.5,33238.60724493576,-21000.0,12238.60724493576,215.19034818876608,264.0,18,1851.4977558161436,2348.6881040049097,438.69034818876605,528.0,36,3774.4917558161437,4777.18210400491,7461.42514093085,7461.42514093085,zscore_exit,342
9750,2026-07-17 21:30:00+08:00,4.426391057018013,9751,2026-07-17 21:31:00+08:00,open,1,4.182831567743921,short_tsm_long_qff,132.45727599999998,132.45727599999998,133.0,133.0,False,-8032.778810882387,8000.0,4,3.7593984962406015,1000000.0,1064000.0,2000.0,266.0,352.0,20,2288.664,2926.664,10041,2026-07-18 02:21:00+08:00,-1.308349072187939,10042,2026-07-18 02:22:00+08:00,open,-0.6080525520888959,137.20101200000002,137.20101200000002,138.5,138.5,-38105.3820252203,44000.0,5894.6179747797,275.52634550630506,352.0,24,2370.628676736249,3022.155022242554,541.526345506305,704.0,44,4659.29267673625,5948.819022242555,-54.20104746285506,-54.20104746285506,zscore_exit,291
10140,2026-07-20 21:30:00+08:00,3.872788434790476,10141,2026-07-20 21:31:00+08:00,open,1,3.446229559565921,short_tsm_long_qff,135.268212,135.268212,133.5,133.5,False,-7895.424831962738,8000.0,4,3.745318352059925,1000000.0,1068000.0,2000.0,267.0,352.0,20,2297.268,2936.268,10483,2026-07-21 03:13:00+08:00,-1.5052247466825923,10484,2026-07-21 03:14:00+08:00,open,-1.4705408795369894,131.63409900000002,131.63409900000002,132.0,132.0,28692.86602235848,-12000.0,16692.86602235848,259.8267834944104,352.0,20,2235.549645185907,2867.3764286803175,526.8267834944104,704.0,40,4532.817645185907,5803.644428680318,10889.221593678163,10889.221593678163,zscore_exit,343
10530,2026-07-21 21:30:00+08:00,-8.060924450611756,10531,2026-07-21 21:31:00+08:00,open,1,-7.672903913101992,long_tsm_short_qff,136.69969600000002,136.69969600000002,140.0,140.0,False,8193.14184868414,-8000.0,-4,3.5714285714285716,1000000.0,1120000.0,2000.0,280.0,352.0,24,2409.1200000000003,3065.1200000000003,10917,2026-07-22 03:57:00+08:00,2.0352483646409096,10918,2026-07-22 03:58:00+08:00,open,0.9566454737232676,137.30877,137.30877,139.0,139.0,4990.229678345383,8000.0,12990.229678345382,281.24755741958637,352.0,24,2419.8539840381213,3077.1015414577078,561.2475574195864,704.0,48,4828.973984038122,6142.221541457708,6848.0081368876745,6848.0081368876745,zscore_exit,387
11314,2026-07-23 21:34:00+08:00,3.404565210075852,11315,2026-07-23 21:35:00+08:00,open,1,0.3969054882969258,short_tsm_long_qff,135.007892,135.007892,136.5,136.5,False,-8088.416046078254,8000.0,4,3.663003663003663,1000000.0,1092000.0,2000.0,273.0,352.0,20,2348.8920000000003,2993.8920000000003,11402,2026-07-23 23:02:00+08:00,-1.3237608545315551,11403,2026-07-23 23:03:00+08:00,open,-1.317872427516577,134.020285,134.020285,136.5,136.5,7988.176306019182,0.0,7988.176306019182,271.00295592349516,352.0,20,2331.709432765753,2974.7123886892477,544.0029559234952,704.0,40,4680.601432765753,5968.604388689248,2019.5719173299349,2019.5719173299349,zscore_exit,88
11700,2026-07-24 21:33:00+08:00,3.462917738901145,11701,2026-07-24 21:34:00+08:00,open,1,2.309486449154102,short_tsm_long_qff,129.70288799999997,129.70288799999997,130.0,130.0,False,-8018.325698345285,8000.0,4,3.8461538461538463,1000000.0,1040000.0,2000.0,260.0,352.0,20,2237.04,2869.04,11726,2026-07-24 21:59:00+08:00,-1.754223891741037,11727,2026-07-24 22:00:00+08:00,open,-0.5542035587073293,125.24094000000002,125.24094000000002,127.0,127.0,35777.352313079944,-24000.0,11777.352313079944,251.05566192173004,352.0,20,2160.082915174565,2783.138577096295,511.05566192173,704.0,40,4397.122915174565,5652.178577096295,6125.173735983649,6125.173735983649,zscore_exit,26
11765,2026-07-24 22:38:00+08:00,3.8345635788492327,11766,2026-07-24 22:39:00+08:00,open,1,3.1666285218397685,short_tsm_long_qff,123.37919199999999,123.37919199999999,124.0,124.0,False,-8040.253659628441,8000.0,4,4.032258064516129,1000000.0,992000.0,2000.0,248.0,352.0,20,2133.792,2753.792,11856,2026-07-25 00:09:00+08:00,-1.2247125204638198,11857,2026-07-25 00:10:00+08:00,open,0.0057754685289646,126.504394,126.504394,128.5,128.5,-25127.41681757825,36000.0,10872.58318242175,254.28185420439456,352.0,20,2187.841073574611,2814.1229277790057,502.28185420439456,704.0,40,4321.6330735746105,5567.914927779006,5304.668254642744,5304.668254642744,zscore_exit,91
12121,2026-07-27 22:20:00+08:00,-3.1197396413407548,12122,2026-07-27 22:21:00+08:00,open,1,-2.847383576234144,long_tsm_short_qff,123.507552,123.507552,126.0,126.0,False,8161.444249174334,-8000.0,-4,3.9682539682539684,1000000.0,1008000.0,2000.0,252.0,352.0,20,2168.208,2792.208,12407,2026-07-28 03:07:00+08:00,1.042909163997669,12408,2026-07-28 03:08:00+08:00,open,0.1552313812934553,123.08185599999997,123.08185599999997,124.0,124.0,-3474.294171096766,16000.0,12525.705828903234,251.1314264572258,352.0,20,2160.734793237971,2783.8662196951973,503.1314264572258,704.0,40,4328.942793237971,5576.074219695198,6949.631609208036,6949.631609208036,zscore_exit,287
12460,2026-07-28 21:30:00+08:00,8.192786413286829,12461,2026-07-28 21:31:00+08:00,open,1,10.4063284072985,short_tsm_long_qff,108.421632,108.421632,106.0,106.0,False,-9776.646785763194,10000.0,5,4.716981132075472,1000000.0,1060000.0,2000.0,265.0,440.0,20,2280.06,3005.06,12813,2026-07-29 03:23:00+08:00,-0.7070497842316422,12814,2026-07-29 03:24:00+08:00,open,-0.6336349480417273,113.11917000000001,113.11917000000001,112.0,112.0,-45926.16978870055,60000.0,14073.83021129945,276.4815424471751,440.0,20,2378.847191215495,3115.32873366267,541.4815424471751,880.0,40,4658.907191215495,6120.38873366267,7953.441477636779,7953.441477636779,zscore_exit,353
12857,2026-07-29 21:37:00+08:00,2.949932050423924,12858,2026-07-29 21:38:00+08:00,open,1,0.2675491787798551,short_tsm_long_qff,114.733456,114.733456,110.5,110.5,False,-9631.01817485564,10000.0,5,4.524886877828054,1000000.0,1105000.0,2000.0,276.25,440.0,20,2376.8550000000005,3113.1050000000005,12886,2026-07-29 22:06:00+08:00,-1.0055914495398304,12887,2026-07-29 22:07:00+08:00,open,-0.5367889039987579,112.701894,112.701894,111.0,111.0,19566.01054534615,5000.0,24566.01054534615,271.35849736366345,440.0,20,2334.7685113169605,3066.127008680624,547.6084973636634,880.0,40,4711.6235113169605,6179.232008680625,18386.778536665526,18386.778536665526,zscore_exit,29
13241,2026-07-30 21:31:00+08:00,-3.369487968406607,13242,2026-07-30 21:32:00+08:00,open,1,-2.414248214336388,long_tsm_short_qff,115.579776,115.579776,115.0,115.0,False,7959.870072771209,-8000.0,-4,4.3478260869565215,1000000.0,920000.0,2000.0,230.0,352.0,20,1978.92,2580.92,13607,2026-07-31 03:38:00+08:00,1.0265199607712103,13608,2026-07-31 03:39:00+08:00,open,1.0994133681234253,122.285148,122.285148,121.0,121.0,53373.88990959812,-48000.0,5373.889909598118,243.34347247739956,352.0,20,2093.727237195546,2709.0707096729457,473.3434724773996,704.0,40,4072.647237195546,5289.990709672946,83.89919992517207,83.89919992517207,zscore_exit,367
13648,2026-07-31 21:49:00+08:00,3.583193156358437,13649,2026-07-31 21:50:00+08:00,open,1,1.928636169866003,short_tsm_long_qff,124.86168000000002,124.86168000000002,122.5,122.5,False,-7848.685040918878,8000.0,4,4.081632653061225,1000000.0,980000.0,2000.0,245.0,352.0,20,2107.98,2724.98,13671,2026-07-31 22:12:00+08:00,-1.4154088116530066,13672,2026-07-31 22:13:00+08:00,open,-0.4112535528561238,123.01347000000001,123.01347000000001,122.0,122.0,14506.018179476749,-4000.0,10506.018179476749,241.37349545513084,352.0,20,2076.7775548959457,2690.1510503510767,486.37349545513086,704.0,40,4184.757554895946,5415.131050351077,5090.887129125672,5090.887129125672,zscore_exit,23
13678,2026-07-31 22:19:00+08:00,-3.7310692519495743,13679,2026-07-31 22:20:00+08:00,open,1,-2.1211770336884235,long_tsm_short_qff,123.15406,123.15406,123.5,123.5,False,8022.472015944907,-8000.0,-4,4.048582995951417,1000000.0,988000.0,2000.0,247.0,352.0,20,2125.188,2744.188,14019,2026-08-03 21:30:00+08:00,4.33818202666485,14020,2026-08-03 21:31:00+08:00,open,4.395853054603342,113.72585199999999,113.72585199999999,112.0,112.0,-75637.534840508,92000.0,16362.465159492,228.09061628987305,352.0,16,1962.4916625580677,2558.582278847941,475.0906162898731,704.0,36,4087.679662558068,5302.770278847941,11059.69488064406,11059.69488064406,zscore_exit,4271
